1.034935073992290441e-04,-5.662795487769327514e-03,4.690086571815506940e-04,-5.734331289117162132e-03,-3.073647252665720909e-03,-3.976161405889673192e-03,-2.996361112620551676e-03,-1.332316135310420563e-02,-9.307643371672225108e-03,-2.537285295263710591e-02,4.696141316898334861e-02,5.570934153551391210e-01
-6.667447106430046590e-04,-2.057654357887963529e-03,1.741242489633908772e-03,-2.184583355260535757e-03,-5.391548147657117783e-03,-1.025674485785966518e-02,-2.365796271367283442e-04,-7.676929484934476126e-03,-6.043005537058621264e-03,3.688255813521601305e-03,5.302616536930528091e-02,4.244210264563866852e-01
-1.344806994269028694e-03,-1.163815240543927126e-03,3.664696971298536665e-03,-9.880450188484365959e-04,-8.607552054039771874e-04,-1.143449574175981615e-02,1.672945236496474648e-03,-5.230834775537999450e-03,-9.591748375782766650e-03,1.902504322548871640e-02,4.094469266412335828e-02,3.255180108482928492e-01
-5.509807126260613105e-04,-4.757219699312679193e-05,1.806762594947354788e-03,3.069271023190701247e-03,-3.525426819773773944e-03,-7.385518700264881442e-03,-3.864641911165533038e-03,1.144514105283180906e-02,-6.539588497772810642e-03,3.056759840617774907e-02,3.178090792117400226e-02,1.439356923887899209e-01
-1.453761435909128267e-03,-3.513738093610377453e-03,3.255924639354148067e-03,-2.466239056609929913e-04,4.563944220027611048e-03,-3.945683126192640715e-03,7.119692985022512723e-03,-7.392178151921861493e-03,-9.284822308809097952e-03,1.073118463225046851e-02,3.778851034092903932e-02,4.411084061200340467e-01
-1.265206096548046740e-03,-4.760504559756177645e-03,2.486124190466535919e-03,1.154733917323501466e-03,-2.911248542353308817e-04,-1.847463481211721005e-03,1.125984330130698485e-02,-1.694152490120764271e-02,-1.341904725778527742e-02,1.507384039546079760e-02,5.926337717490878787e-02,4.578077059093769718e-01
-1.058667629089473554e-03,-6.388194666687180973e-03,2.296140075624114509e-03,5.794550063203408310e-04,-2.225000902699694489e-03,1.089320640852155806e-03,1.585151348352442993e-02,-1.946978627658372402e-02,-1.747747810311579483e-02,7.686886653066921267e-03,5.418115938279399746e-02,3.941366538327959468e-01
-1.732921022803260913e-03,-3.103325277704004417e-03,3.874767806031646691e-03,-3.346920155476053229e-03,5.107566253571592559e-03,4.959229357968188839e-03,1.915643701163995127e-02,6.772645409336202835e-03,-1.982969474473107035e-02,5.376050222262698103e-03,2.224144605740477690e-02,2.769629489285745194e+01
3.529751073894818160e-05,7.627245013464530217e-03,-4.157923082695937772e-03,1.374939528884212619e-03,1.863553888665280683e-03,1.584786062242837454e-02,-7.316292165256171875e-03,-3.884672328416991557e-03,1.166256895641347609e-02,-3.731356116682969098e-02,2.955928975992766841e-02,-8.631671449561222786e+00
-6.385309788894512686e-04,-5.696339053137049364e-03,3.125477175751210229e-03,2.569869490035488549e-03,1.848271782808614226e-03,1.111816669395245677e-02,8.296140972864936639e-03,-2.974256706336658035e-02,-3.497327738346437537e-02,4.123675027234682128e-02,-1.174698626024311097e-02,1.170447186127731021e+00
-6.161887350211884889e-04,-2.404992841644164846e-03,1.881407946092870584e-03,-1.672383836915780327e-03,6.639815240605030124e-03,-5.043634343046651163e-04,-9.487975390660454561e-03,1.186568880856687415e-02,5.464822091028983435e-04,3.893597284116037671e-02,-3.233313324183502424e-02,-6.778317596832134084e-01
-1.204987171974029013e-03,-3.291869072600041649e-03,4.016106186784453545e-03,-1.772305155064278102e-03,9.398442487371806014e-03,-4.803292783244250512e-03,-5.245111384806096060e-03,7.834857292432745313e-03,-1.736879825839379938e-03,1.684129718094095132e-02,-2.871310446600605637e-02,-6.285468632985593551e-01
-1.726867465798724230e-03,-8.390236425102143509e-04,3.138118337279498238e-03,4.943191755976202202e-03,-3.231815046233383086e-04,-9.030784129728975859e-03,-8.457784512341526284e-03,1.860230683044174910e-02,3.097725877125421037e-02,1.189243040110285954e-03,6.365536256158582824e-03,-1.506228139528400067e+00
-2.221489807827229420e-04,-3.382055579420950586e-03,5.904810573884971799e-04,8.945117462547230161e-04,-5.808783528869113089e-03,-3.686156825150189824e-03,3.715675735363582408e-03,-5.955197420265092223e-04,4.372622306904928066e-04,5.323968793775026714e-03,-8.387388743103164901e-03,-5.872009664707396048e-01
-4.901666471233686673e-04,-6.199191608266880170e-03,9.580493484447046102e-04,6.273376669993282204e-04,2.343407525677565755e-03,1.093495235450760552e-03,5.451087784156160437e-03,4.091347835347170295e-03,-1.368064476877749311e-03,-4.105423817508859624e-04,-2.112322987625563434e-02,-4.916050930418005560e-01
6.410984628212040978e-04,-7.599474173725528914e-03,-2.224492833384418989e-03,2.113284998279025845e-03,-9.066317327759211217e-03,4.191338030039811098e-03,1.550473027059600176e-02,-1.129384374987630647e-02,-2.257340288046492949e-02,-1.324330499599270456e-03,-2.752458268317104634e-02,-1.058175444702017381e-01
1.860601222672355736e-03,4.407303742894356710e-03,-1.044760120134512367e-02,-7.208178314278007245e-03,-9.762513016413723252e-03,8.461866530985651461e-03,-6.151610014000329606e-03,3.802369417112543698e-02,1.713983651654175933e-02,-2.939086539689754300e-03,-1.286879726686226098e-02,8.357586756874804124e+00
2.459560588742402444e-03,-2.039498531447550295e-03,-2.593654933854373855e-04,-1.618682998262550073e-03,-1.848977395352565875e-02,5.751466247439624563e-03,-1.806735339502824750e-02,7.268434468624817603e-03,-7.476999747195857068e-03,-1.783644287698862504e-02,-3.290313016749034369e-02,-9.254547623451371052e+00
-1.089518957703000277e-03,-3.812226197242248298e-03,4.103009991689734147e-03,-4.761353091152329894e-03,1.929245038144395850e-03,-2.490303870759216168e-03,-1.509688336424627655e-03,-2.135599630511532399e-02,-1.327196002790336643e-02,3.375429120714434905e-02,-3.267249553423274416e-02,-8.506285442302492505e-01
-1.250853316885272429e-04,-1.319555072137200543e-03,-1.828465638859066815e-03,-4.327805632843682512e-03,3.137499364719443639e-03,-5.252288341691726051e-03,-5.987454658868854133e-03,-5.644519519649833332e-03,-1.091888347477988110e-02,1.927166032011072084e-03,-1.528880094136296844e-02,8.543120412100785321e-02
-4.902527519043162023e-04,1.182907615736766664e-03,-3.346858318477901901e-03,-3.652243874897708863e-03,4.527434066509972328e-03,-8.173241850159924590e-03,-3.029443084586291249e-03,1.547037187937271236e-03,-6.187751406982696691e-03,2.577260524270721942e-02,-3.345953122954394010e-02,-1.345688690558519252e+00
1.774689860442226342e-04,1.595847401816300566e-03,-3.511607885249599676e-03,5.763957719610257775e-03,5.319844413275078877e-03,-4.567715045276352082e-03,-5.638274624595937014e-03,2.872293505303950747e-03,-2.743854862396355454e-02,-6.525329808931852778e-03,-3.072138785675265077e-02,1.338546598445719660e+00
1.242116172073796758e-03,-1.971701758881157695e-04,-7.478634082484893544e-03,-6.796221373381042090e-03,1.195374422962931739e-03,-3.583249056857106419e-03,-1.376148224195226748e-02,1.839712966220035870e-02,1.005910658823301737e-03,2.237096534958298716e-02,-4.601645965803979194e-02,-1.483467427857850351e+00
8.479152506291902282e-04,-4.003164545398126863e-03,-3.632874402203281877e-03,-7.798370384550314983e-04,-5.397478399604476937e-03,9.678689452850519322e-04,4.754998714184591538e-03,-3.442185942403946063e-03,-2.215426935901480821e-02,2.123996422505909989e-02,-3.911357756240312761e-02,-4.213178713874103920e-01
5.330063037838907012e-05,-5.866340793392461374e-03,-2.402952015386267050e-04,-2.175648407536050124e-03,-2.508351118467850357e-03,3.634179842979042008e-03,1.113736703506566089e-02,-1.972726809184432301e-03,-2.131796784558786378e-02,3.298772169333177851e-02,-4.535580663717130034e-02,-1.482932371308855801e+00
1.644695729510650510e-03,-3.711671299965708676e-03,-1.246843545955123641e-03,-5.899410195342170288e-03,-1.099524431332532179e-02,5.250112686786453584e-03,-1.921104810940648701e-03,1.502564845187723958e-02,-1.076648648650046364e-02,-1.878759349594510616e-02,-5.673350566577364806e-02,4.976686624558430694e+00
2.699601506259183704e-03,4.541088189132862999e-04,-6.100522912128189534e-03,-1.317808476387290553e-02,-6.946183031428044066e-03,1.116788018196533498e-02,-1.555555378625904199e-02,5.076399791478814622e-02,9.729128880547296618e-03,-4.858576925031842658e-02,1.840552894330071618e-02,-1.368436434287701431e+01
1.462231647234899824e-03,-6.250228035376984362e-03,-2.552370278532357754e-03,-8.765986894527559581e-03,-5.805702768974617747e-03,2.052089004455770384e-03,-9.001980256226916124e-03,-8.121018013985334405e-03,-7.429719732166837134e-03,-4.605356478467009101e-02,4.245059489221589266e-02,6.002680611711064262e-01
-1.450089728984811859e-06,-2.456369957785038693e-03,-8.142256192735274685e-05,-3.278843414087450996e-03,-7.249479083069109396e-03,-7.238634945220530185e-03,-3.389380540679465606e-03,-4.376244731713103790e-03,-3.592934206610040159e-03,-1.424883156532408398e-03,5.451645600808933956e-02,1.538997507456922598e-01
-9.433111452981023885e-04,-1.822249831262610789e-03,2.609649280102546536e-03,-1.230155939354262698e-03,-2.141192460196931005e-03,-8.853109456443452110e-03,4.791901978975661707e-04,-4.788332217770146712e-03,-9.745939148502700058e-03,1.689947623371520352e-02,4.767810466076886217e-02,2.279362874285850715e-01
-2.486567546569650507e-04,-1.172351265241260539e-04,1.022402293862781494e-03,3.662734067844862062e-03,-4.359760222694961281e-03,-5.256952084343701793e-03,-7.055526758760157467e-03,1.687296986468227872e-02,-3.306635648330124872e-03,3.225662108531465733e-02,4.043378691291984323e-02,1.390653275843146408e-01
-1.334924487442126512e-03,-3.965491396696956342e-03,2.836456145353969099e-03,-5.988712961725868957e-05,3.836914065522660511e-03,-2.156027451290122923e-03,7.371804498282499493e-03,-7.244311458015581864e-03,-8.840946525923746094e-03,1.226473323287654259e-02,4.402176767228492549e-02,2.756518925371508333e-01
-1.058767781992182985e-03,-5.088280651907352466e-03,1.877470210155738521e-03,1.129549496780236613e-03,-1.304941772827744291e-03,2.927094418904679484e-04,1.103921949226033435e-02,-1.496519270992935358e-02,-1.249334240344662263e-02,1.769941741646954142e-02,6.301562350352947484e-02,2.817199436273198909e-01
-5.585601723057039307e-04,-6.751350626861183334e-03,1.251099565754530988e-03,-2.953430717444250112e-04,-3.773329443021866333e-03,5.246325005650996631e-03,1.555562027199912378e-02,-1.580626280090291491e-02,-1.717321900441306018e-02,6.081800805742680095e-03,5.045494785351061634e-02,1.020118016741468486e-01
-2.558221228269548834e-04,-2.052084830213115729e-03,5.488449188822468953e-05,-7.404497143352062327e-03,2.335599469338409985e-03,1.173079148490182438e-02,1.084990317459676515e-02,2.567997507824585496e-02,-6.490424585571016869e-03,-2.899976690873017505e-03,9.404500158604492052e-03,1.722638907792257612e+01
2.116362859725037522e-04,-5.343493595350611199e-03,6.022459284450449712e-04,-1.313633234555686667e-02,1.026745256147652943e-04,8.914557338376115359e-03,-3.248193247529305560e-03,1.230201331204041314e-02,1.431531136273151567e-02,-3.958254031390668476e-02,6.924773149753893353e-02,-1.341539310682819242e+01
-7.583516944339602228e-05,-5.513352104641970446e-03,-1.212890540735199913e-04,-5.413202834053728631e-03,-1.785833211327353745e-03,-3.677519624525719412e-04,1.719101136912686923e-04,-9.911874944216985187e-03,-1.866181927536669826e-03,-2.026109765585336689e-02,5.839560154257213143e-02,-9.083573405032617856e-03
-5.035233746832966199e-04,-3.808480784241563121e-03,1.062152342895789038e-03,-4.165465276365845279e-03,9.233169746596834541e-04,-4.580839435727518914e-03,-1.639427878910029984e-03,-7.177991116073647107e-03,-5.128386714235113296e-03,-4.219054661509961252e-03,4.619111243664014710e-02,6.635426360429901027e-02
-5.589425711746549797e-04,-2.428989322766789746e-03,1.153526979329012186e-03,-3.095621637778167307e-03,-2.880668860635233076e-03,-8.397361526133930582e-03,-6.760284045270070112e-04,-7.278098574731935860e-03,-7.842350920948808202e-03,7.763285423061178081e-03,4.756635157983790663e-02,9.393166938907836216e-02
1.415627708120037681e-04,1.438042000792516767e-04,-6.576279299305576179e-04,-6.332253763567848850e-04,-6.302528387066138639e-03,-8.587831560830620423e-03,-4.185186680623387973e-03,7.991916615582964761e-03,-1.399215735576155722e-02,2.914636168266166935e-02,2.981062213018064594e-02,4.343320436964842601e-02
-7.698796422752066581e-04,-7.904849117408122320e-04,5.321248706775716288e-04,-1.874418704023986986e-03,5.750860063059672934e-04,-6.210070664203714425e-03,3.877810021334748402e-03,2.944537435733164503e-03,-1.314582949566878503e-02,3.223952455531818584e-02,3.000889206810350082e-02,-1.908809158448979693e-01
-6.669923944895004599e-04,-2.763527644610635266e-03,2.790805327132351416e-04,-1.721501294497299224e-03,-7.887527766267153975e-04,-2.670326571388265905e-03,5.976786572803516849e-03,-6.592075704748555712e-03,-1.309507967094348559e-02,2.180572679605406738e-02,5.035749917155391692e-02,1.208707623799998992e-01
-3.921259120954752146e-04,-3.982148437999909370e-03,5.351897935811262023e-04,-3.536171261073228853e-03,-4.586782438692149633e-03,6.624567862740725040e-04,6.903748868392570008e-03,-1.137301329202277181e-02,-8.689904632681464541e-03,3.335200648169956046e-03,6.358028787312255958e-02,-9.149871135702853861e-03
-1.730128559130035071e-03,-4.882781792849178772e-03,5.952252004975726318e-03,-4.762791748679258072e-03,3.132050836673365077e-03,1.026897811193976801e-02,1.499219558307820881e-02,-1.215722431333365709e-02,-6.493279469129377944e-03,-1.839100646569804404e-02,7.057220147288577328e-02,1.656785283653397656e+01
3.221770879091741778e-03,-7.325673833703046263e-04,-1.950469160741740695e-03,-9.494541677251313845e-04,-1.970320005302753433e-02,1.245963742988616049e-02,-2.608946772002568998e-02,1.796104027598005581e-02,3.260683844026134905e-03,-3.426866193032699487e-02,-3.324119761546080049e-02,-4.814034991297604371e+00
-1.411745565572861388e-04,-4.511406180382078121e-03,2.516354829188654097e-03,-6.912076099444278837e-03,1.594502482966383224e-04,6.465429336124478912e-03,-3.915076257698691352e-03,-1.796998297536873263e-02,-9.921388291822917996e-03,2.084233370065985760e-02,-4.157688899805108557e-02,-5.308213851095715530e-01
1.038576325533667770e-03,-2.057762062045396037e-03,-3.792505482209919399e-03,-6.134062832613534563e-03,1.090923503545478037e-03,2.308842243234837839e-03,-1.114815614362366959e-02,2.372038851697797987e-04,-1.081766222396630950e-02,-8.822068548456492645e-03,-2.098240645521277578e-02,1.631707618027582185e-01
3.233785192235938410e-04,2.015850511386150894e-03,-5.592669657954914275e-03,-5.089114835086128337e-03,3.265022007081320576e-03,-3.887352574800467808e-03,-8.676282735615742370e-03,1.119408501917380783e-02,-3.537783309866894587e-04,1.882843017854919296e-02,-3.893762281865941616e-02,-7.945749470404921411e-01
4.264488510230097194e-04,3.733453351346235818e-03,-4.856627144099092547e-03,6.606127223163447623e-03,5.359560145291150830e-03,-2.206575977907780477e-03,-1.038482095567483734e-02,1.673451384786796975e-02,-1.789291847567750851e-02,-5.348268926237498798e-03,-3.316035620561103708e-02,1.823268143043115908e+00
1.752533449249580374e-03,9.162300856680283094e-04,-9.285815042604844347e-03,-7.261686653422228487e-03,1.426651705937319206e-04,-1.169571795397649329e-03,-1.653150819079649003e-02,2.506332567475591175e-02,4.343347716178350137e-03,1.675611417192684333e-02,-5.010873312708184757e-02,-2.111084804481994315e+00
1.195710802058016142e-03,-3.122720075301833615e-03,-4.612215607276044793e-03,-1.012397448361838925e-03,-6.152727969898926126e-03,4.503111494769341562e-03,5.015336256918638720e-03,2.225186428527315286e-03,-2.194055400148225282e-02,1.554231331220412571e-02,-4.253110782432686227e-02,6.820351303019440981e-02
8.362136050172451094e-04,-4.950703195050912796e-03,-2.299133374053448885e-03,-4.564669447216206273e-03,-3.997113073031766453e-03,8.807642820849706858e-03,8.610986295597960333e-03,8.542307970815374990e-03,-1.648103744861607878e-02,2.359354391792727393e-02,-5.489206532723595738e-02,-7.731566990584218813e-01
2.639099877993612928e-03,-3.019319943745035588e-03,-3.342409733487049922e-03,-8.026255578084054085e-03,-1.275548330821210836e-02,1.258640805772327440e-02,-7.192660522764758591e-03,2.619849138395453567e-02,-1.143203160165131779e-03,-3.591080136271258827e-02,-6.173345984188817470e-02,1.443932510582313755e+00
2.415946330776003301e-04,-3.131031371594795998e-03,3.580929797435170904e-03,2.855573207108706626e-03,-1.098061346074709690e-02,8.113233149915358849e-03,-3.962248764037308926e-03,8.592474848975876697e-03,1.495856677555152357e-02,1.316796063522530057e-02,-5.197929168471938227e-02,-1.166952964719390451e+01
8.003443668373603267e-04,-6.138190347131971571e-03,-1.114202408397176627e-04,-2.653097218763399417e-03,-1.407649963048906820e-02,4.121735516964528979e-03,6.214043983614451865e-03,-1.829268527963784363e-02,-9.374129073831732537e-03,1.766356370317086893e-02,-5.237112951875717154e-02,-9.239375318681805060e-01
-4.731566258457009142e-04,-6.876445978953737645e-03,1.502768042393822640e-03,-1.581351266473040402e-03,3.126084091883880606e-03,2.877776560702045416e-03,4.372181407224658665e-03,-2.134304453168855628e-02,-1.766586346160552157e-02,1.168847340563073517e-02,-3.693026124750541095e-02,1.942880595821130651e-01
1.651252337482402239e-03,-1.215896105009152796e-03,-8.552216690598869395e-03,-9.047628176150583970e-03,-8.254272529195429446e-04,-2.794442689833600245e-03,-1.835880121277559673e-02,9.100115541183619386e-03,9.147889778902089722e-03,9.679799969569851704e-04,-5.438151641305331158e-02,-1.431189622952054874e+00
1.053483578211939506e-03,4.924603560801537640e-03,-8.737808334074991315e-03,2.767052656542139544e-03,2.180050873123754503e-03,-7.176606492179771202e-03,-1.184259752258686772e-02,1.186590815137998807e-02,-1.560729287425613801e-02,-1.361019761348499987e-02,-6.286491589861673002e-02,1.503388971243233341e+00
7.809333504254614743e-04,4.970640595270134528e-03,-1.037053530274173636e-02,-7.393788251649767093e-03,1.027579646857425298e-03,-9.519331816213423905e-03,-4.725739572856819774e-03,1.920401491984128142e-02,-3.098199227443934178e-03,1.378613412908205951e-02,-5.489610805005621513e-02,-2.177963050171687343e+00
1.087320686260979160e-03,-1.101680159502793849e-03,-5.905991669387257621e-03,-5.375540100316569120e-03,5.421077134773165667e-05,1.308255401520478462e-03,-2.092013198958106652e-04,-9.185161761804559928e-05,-2.377619206400088947e-02,8.323099450248477860e-03,-5.755717904658998879e-02,-7.149940353601540177e-02
8.412358074046753093e-04,-3.743810592084480162e-03,-1.598752735260271663e-03,-7.241694385198288973e-03,-7.124368822495184654e-03,5.664095005632033969e-03,-1.661876857822997596e-03,-8.445964057715063880e-03,-3.705981164846256989e-03,1.583179351012781524e-02,-5.591161253617413229e-02,-1.615059644618667356e+00
-6.226022630702954599e-04,-8.987584618005493853e-03,8.401055307909384776e-03,-1.903951829019452993e-03,-1.184134806050908192e-04,1.052917345893431521e-02,1.006322284002298013e-02,-2.448344204243510860e-02,-2.835030919448633044e-02,-2.762135571395894079e-02,-5.821216536520289198e-02,1.156506048927477615e+01
7.637713009953316350e-04,-4.078866589951212450e-03,-7.938400901515367102e-04,-1.539736429274526051e-02,2.342824409101744367e-04,7.970931103091091763e-03,-7.284890048949613922e-03,2.515605995780624202e-02,1.151881878500496566e-02,-3.389693601634750919e-02,3.085242569858839476e-02,-8.737567715144988867e+00
5.048711718403963485e-04,-5.619739309720599325e-03,-1.541947554157710497e-03,-8.069630774499670506e-03,-2.037305011278769257e-03,-2.208783135987156890e-04,-3.651216850084126886e-03,-4.921219635174819106e-03,-9.740618232134258363e-04,-2.688308990080916921e-02,3.839703109172398765e-02,-7.194321653639121905e-01
-2.705055530706177184e-04,-4.096492649908678278e-03,4.652018940795051949e-04,-5.678866839720254564e-03,1.382186733569442045e-03,-4.853153013853395668e-03,-3.436747996007832612e-03,-5.268597350040316908e-03,-5.736421236559787612e-03,-6.642325989327052711e-03,3.377387457504439638e-02,2.040122924013029471e-01
-3.437146259932298098e-04,-2.716684535748363234e-03,6.368858772818719420e-04,-4.166464474003959279e-03,-3.220207447422426469e-03,-8.892578080517851008e-03,-1.722990943859751189e-03,-6.928951836672603629e-03,-9.420494785324395534e-03,7.206448322124541297e-03,3.645040122157595930e-02,9.657089635880505840e-02
4.603174939218901136e-04,2.144147111280550531e-04,-1.505524377460218085e-03,-1.478055136400386899e-03,-7.320874896636463645e-03,-9.196094124877294412e-03,-5.641536759105733080e-03,1.020164789278963681e-02,-1.584571957618175972e-02,3.029031138987760968e-02,1.792250420811144357e-02,-1.285433043558175115e-01
-5.436727743274130968e-04,-6.128560596221451677e-04,-2.273076218631277484e-04,-3.086519009412426809e-03,7.701376943720731347e-04,-6.800279040174958198e-03,2.436371922942041912e-03,6.749271645402988261e-03,-1.454094526649623957e-02,3.564639028769479856e-02,1.658621495081229538e-02,-5.614509722184973795e-01
-2.422359250757712352e-04,-2.506773709542081240e-03,-8.987332661948757963e-04,-3.464750855710664601e-03,-9.855585694727429270e-04,-3.072656890749648952e-03,3.328358858286038172e-03,-9.006291123793700370e-04,-1.478333278464385482e-02,2.571413200057426351e-02,3.230233760021598843e-02,-4.972398147596236995e-01
4.454798153084403166e-04,-3.305235744288261782e-03,-1.570425386055033286e-03,-6.589586906130802911e-03,-5.897809711641962757e-03,5.742938279143545034e-04,1.197877125697108290e-03,-6.351366154107478731e-04,-8.053309104150380843e-03,5.281011267870208171e-03,3.593611435690441391e-02,-5.900267660109180801e-01
-7.151263430958548512e-04,-4.116946290240112126e-03,3.357662048023061195e-03,-8.827762909671930946e-03,2.664132993551236988e-03,1.090057178481817352e-02,8.858787563915065597e-03,2.868625619083137266e-03,-3.726316644624924103e-03,-1.666928776615030430e-02,3.475545725691125271e-02,8.099616187671434986e+00
1.848861567043752702e-03,-4.593376276347822806e-03,-4.269950615081920947e-03,-1.305654800800819942e-02,-7.186439096205857711e-03,1.592512860874855871e-02,-9.611725988281839828e-03,1.404684790120466070e-02,1.476839515576204576e-02,-9.561669969302693736e-03,6.482312147699101357e-02,-2.366400589305619917e+01
3.867816531806079583e-04,-5.180338949199474706e-03,-2.553336530461179990e-03,-3.554247993439213233e-03,-7.689372295854273245e-03,4.421374094556780425e-03,6.043612890891420820e-03,-1.140998731780691264e-02,-5.982283557533121365e-04,-1.791809694909251086e-02,7.725504924193393741e-02,1.746514080257528245e-01
-7.118787034238950226e-05,-4.351880016364951739e-03,-1.573524288048804834e-03,-2.674578264352538929e-03,-3.939367979853321787e-03,-4.826424590195979168e-04,4.924366243125742094e-03,-8.531571825196235942e-03,-1.483231816264833506e-03,-1.729235841672610921e-02,6.714923101587043364e-02,4.281073637116135644e-01
-3.504555857943983995e-04,-3.578071259517210615e-03,-2.996128468826233723e-04,-2.343287075964901791e-03,-3.539368430485224058e-03,-4.221044825652045182e-03,4.075728370874968573e-03,-9.488140121510734576e-03,-4.039807494048692008e-03,-1.054076322514350614e-02,5.701837880861770208e-02,2.903978706495202178e-01
-6.740703468392897401e-04,-2.468355975178417386e-03,1.910830562644724078e-03,-1.889529574755250806e-03,1.946642200123372898e-03,-7.165206948153169178e-03,-4.448716356226756555e-03,3.098365356547937502e-03,-5.809230575870388130e-03,-4.800715742749929807e-03,5.060453822483278880e-02,6.329424754519680230e-01
-6.452039070444437951e-04,-1.946002823923853901e-03,1.593237079777398181e-03,-4.468283657294423727e-03,-3.580010283740297106e-03,-1.159787156756304956e-02,-2.295308183544089893e-03,-4.138216476751254043e-03,-3.998994898653807258e-03,-5.882348242919503874e-03,5.786354289896770281e-02,2.899086013627509284e-01
2.935197677800944452e-04,-1.606950747818940671e-03,-7.891329104831269411e-04,-7.202059347394124990e-03,-5.077527731695724925e-03,-9.304167099928680254e-03,-1.060322797329921705e-02,4.581031551610688715e-03,1.471190635071134394e-03,-9.712033961148997321e-03,5.399695675578284476e-02,-1.644606719043614218e-01
1.390077396135711236e-03,-2.448606756537120583e-03,-3.445257696442738295e-03,-8.465022416207210187e-03,-1.082252528733346902e-02,3.860916138154502504e-05,-1.045507482675772822e-02,1.970669514538579692e-03,2.993165326174410720e-03,-1.240161136281854419e-02,5.831565321869954660e-02,-3.307404220175175213e-01
-2.207552428329560780e-04,-5.000498339993436972e-03,1.906845456275282208e-03,-4.680235952279930729e-03,-5.936507172479243283e-03,1.738356386964147807e-02,6.530349527210025165e-03,-1.805792795764622066e-02,-5.762613811217544291e-03,-1.887932425035511105e-02,9.191683652419210815e-02,3.469541930276752595e+01
6.895362312288863321e-04,-2.229901545335251194e-03,3.138906774576958464e-03,5.314836591791960788e-03,-1.144196114286960379e-02,1.013173344141399083e-02,-9.913068642765282545e-03,1.766093356645624668e-02,1.793755800188979316e-02,6.900933374966188028e-03,-7.079060477870915968e-02,-1.329065670034293056e+01
1.661163453722630003e-03,-6.245460248522665542e-03,-1.883509255748075937e-03,-4.511104014491802879e-03,-1.645425258047457373e-02,5.192952483614281245e-03,1.607792551306066152e-03,-1.180809037727935731e-02,-9.437113641311039441e-03,1.998481514438505899e-02,-8.682609569963256613e-02,-1.687800287342879679e+00
