-2.637091097875951962e-03,-8.431261895654986599e-03,1.153553966925159168e-03,4.468748189965818934e-02,7.918100281078478686e-02,-2.177219038054570635e-02,9.932406491297397777e-02,5.080890480186846248e-02,1.110638632764803096e-01,1.012689262523973517e-02
-2.645562615522224943e-03,-3.150656017911811300e-03,-1.940472153182061857e-02,7.115605468381014376e-02,2.464143626658310895e-02,-4.632688010180215088e-02,1.143915177789455069e-02,2.201446239594560469e-02,2.062405466098644335e-01,-5.022309008642692613e-02
-2.636296428914324409e-03,-1.199337179353141165e-02,-1.423875018378214369e-02,2.960546097222541487e-02,2.183736581806111285e-02,-1.163691222571712341e-01,7.657986275831382694e-02,1.039736258468497258e-02,1.306781767182296217e-01,-8.302457249386489824e-02
-2.747816391251480580e-03,-4.192276152390447472e-03,-2.160262602889476656e-03,4.878247800380049182e-03,-1.539911561434570073e-02,-7.232505958467223828e-02,3.859699400572793454e-02,-1.888928548794242129e-02,6.899697177286380489e-02,-7.012006232451327425e-02
-2.737988392506128087e-03,-3.472712343909404621e-03,-3.719648341555328169e-03,5.639187551917508590e-03,-2.214433853548571085e-02,-6.828787132161937001e-02,6.606011939370491637e-02,-1.269352517517509035e-02,7.408651495239253204e-02,-7.622638614109869537e-02
-2.643174992587583611e-03,-6.546287946804198003e-03,-1.542198438302549643e-02,3.946250844474679526e-02,1.296484163040592143e-02,-8.110013391340846478e-02,9.980341930979196030e-02,-7.088279309358833102e-03,1.250586237596493233e-01,-1.215187351935575893e-01
-2.650203836935195040e-03,-2.580240165731711912e-03,-2.536634666952490916e-02,6.276909119095881728e-02,2.920675371786640370e-02,-4.572112627065725438e-02,-1.165589358486868003e-02,4.017840373590919612e-02,1.198014759187838868e-01,-5.320552009593369075e-02
-2.640891485067263077e-03,-2.722835613083350939e-02,2.454788471106113951e-02,6.561846286483467849e-02,6.329330074352917945e-02,-1.875371854871855926e-02,-4.168078939781585945e-02,-4.524437909055514795e-02,9.228796830466078072e-02,-1.781287232609089499e-01
-2.519493377659153769e-03,-2.815605731439571255e-02,3.386515001286530963e-02,5.305458932771418834e-02,5.234554319107322107e-02,-6.101702494023980572e-02,-9.044734019713115275e-03,-1.760799859394191966e-02,8.879312994326397923e-02,7.619603362137344904e-02
-2.422687802237900867e-03,-2.525136875684379917e-02,-8.922177373381421153e-03,5.610459827972433949e-02,4.641836628958865424e-02,-1.017848255483155134e-01,9.589425089559364124e-02,9.505954417100485887e-02,-1.263004148101423973e-01,1.420945874288916388e-01
-2.539752652535844524e-03,-1.776400743222069506e-02,-5.905057792002545158e-03,7.337810413352350777e-03,1.585851989800837400e-02,-8.573912169112246628e-02,-2.649481081749063133e-02,5.771719983405634163e-02,-2.091342106927633337e-01,5.140942857262290749e-02
-2.583193816585253530e-03,-3.612331538657857083e-02,5.629844215664857668e-03,2.414406133962846476e-03,-3.042495225122233624e-02,2.297188645794578238e-02,1.103951976581554473e-01,-6.864518796207239038e-02,8.265189137685727272e-02,1.480825531563635944e-01
-2.627861896317485076e-03,-3.303956076693756461e-02,-8.279234754206473215e-03,-1.288252885277219387e-02,-2.331073602716597984e-02,1.773706951529124137e-02,3.660411580800341375e-02,-6.182497718066599923e-02,6.108823594925301068e-03,-5.349194351768036398e-02
-2.558975128992612390e-03,-3.232719811633261164e-02,-6.440256955549387985e-03,1.190954861474211902e-02,1.886465857395704104e-02,-9.982386878445628775e-02,-2.935689438430231710e-02,1.075585780933938779e-02,-1.783722439851560260e-01,1.321010429168195111e-01
-2.434529538221280858e-03,-2.611530181198679773e-02,-1.716068116561000889e-02,9.567907919520070303e-02,7.709367470674498291e-02,-7.082547235539435326e-02,1.110456004839606159e-01,5.764175331908148042e-02,-5.008152693290000845e-02,9.647012574192656564e-02
-2.534905574751549363e-03,-2.814104570678946024e-02,2.342133739123067326e-02,9.151701679797231981e-02,4.069346991326417556e-02,-7.829231411700585119e-02,-1.799105907666654069e-01,-2.434826286995499592e-02,1.163064743347831664e-01,-5.984145774814439434e-02
-2.506206548073077345e-03,-3.222073802951683219e-02,-1.992754801216884905e-02,2.992132937250538416e-02,-6.135310510572146436e-02,7.662168497185420021e-03,-7.630432508276797920e-02,-8.127968404499179289e-02,1.262661666267356209e-02,9.197864475979977694e-02
-2.513255725145670336e-03,-6.871490068873512208e-04,-2.298093477677763674e-02,2.722677729414491737e-02,5.107731013658662472e-02,-7.279706222671117333e-02,-3.276668470917100395e-02,-2.817315448965179367e-02,-3.073810416510678462e-02,7.556972877168663394e-02
-2.553239484607220788e-03,1.459725829961989801e-03,-1.852309592820783682e-02,-1.927901419171510963e-02,1.226945069884767536e-02,-3.993129185531733155e-02,-2.658696089224000039e-02,4.075498705747233885e-02,-1.292132561834133777e-03,3.371299854973117127e-02
-2.490247044592529876e-03,-3.798943320869700019e-02,-5.045300388018891108e-02,-4.257502522450460486e-02,-8.863877517888973934e-02,1.622023126758768696e-01,8.654852014681980663e-03,2.058028150564845601e-02,1.811477073737562463e-02,1.055545385455505941e-01
