-4.037198259843216585e-04,3.591632758322673303e-03,-8.627604313724210870e-05,-1.379394969814936407e-03
-1.739046015241089321e-04,-5.275553227068641333e-04,-6.916492718165993033e-05,-1.277861454995357074e-03
-9.733954261487334618e-05,-1.491203526334681975e-03,1.454822740800965808e-05,-5.152885034664390343e-04
-7.826263363573417707e-05,-1.461520543461529041e-03,-5.701421461743397126e-04,-4.753000335152709143e-04
-1.720807394563919710e-04,-1.593404835455460977e-03,-6.823656776026767578e-04,-1.684279611817653946e-03
-5.353524879954365878e-05,-1.148788011414192487e-03,1.213474834544105808e-04,-1.004920252871465623e-04
-7.161437177150738729e-05,-1.388098738427903179e-03,5.016632866156888219e-04,-2.356444192533701959e-05
-1.141399122063802289e-04,-8.746618547235371658e-04,7.251283399643056356e-04,-2.225317966361592620e-04
-2.611177164835933756e-04,2.819829556238513408e-03,1.247009343339294156e-03,2.106463192267147774e-03
-2.759493600360720788e-04,-3.459946454987237216e-04,-1.356969698160462735e-04,1.859532632278710403e-03
-1.279580307217822251e-04,-1.439982608109173067e-03,5.589417738089384486e-04,6.642154707865809528e-04
-8.870093238402271946e-05,-1.239710728711163014e-03,-2.175994847264189306e-04,1.467841141340846473e-03
-8.061777182654853270e-05,-1.177229043300937828e-03,-6.955031933649055611e-04,8.679227935288066041e-04
-9.675409720333384461e-05,-1.314075362883755866e-03,-4.868519959694642954e-04,-1.976827183829347047e-04
-7.637058482715160658e-05,-1.124674808023604176e-03,-3.147367353551064274e-04,6.414642896396306488e-04
-7.072913304386121297e-05,-9.007482539841731462e-04,-2.305989461948446877e-04,8.530516071095322044e-04
-1.009304913211535863e-04,-1.153138036131248550e-03,-2.810172430083052609e-04,3.930026268339084985e-04
-1.775753900458013686e-04,-5.764149848539508068e-04,5.890894271450074042e-04,2.305875732348675392e-03
-3.576500157507711227e-04,2.096477243067957925e-03,-6.508057343655607261e-04,-1.357309104311887481e-04
-2.107018181990801713e-04,-7.870246363196091921e-04,-7.764736550148821411e-04,1.140263938352553512e-03
-1.208344524187659455e-04,-9.237414912600524445e-04,-2.094868247099613667e-04,4.283379388788678688e-04
-8.603867337879656234e-05,-9.337030557551094338e-04,1.869883830846267030e-04,4.103462634216154849e-04
-1.980451648737274826e-04,-1.535929087975457328e-03,-7.957733910783797485e-05,-1.282906668020709386e-03
-7.473280686140933951e-05,-1.470919277170850727e-03,1.147533373106644842e-04,2.616353016214721270e-04
-9.552396818217532789e-05,-1.405569564047111494e-03,4.881121247704459467e-04,3.016672579015677405e-05
-1.341978326024210251e-04,-1.200386452893045016e-03,9.198036903641374547e-04,3.640299182333078917e-04
-2.544588941343506479e-04,1.515199027933634198e-03,1.799051653858772977e-03,1.623802409267555754e-03
-2.712651533960134197e-04,-4.934213955159291081e-04,-2.289335365144502289e-03,-1.526886568094894345e-03
-2.367807777866177651e-04,-4.717157092818813216e-04,-1.263864029336400673e-03,1.066416325086193712e-04
-2.310195841686057191e-04,-6.910113071704826818e-04,2.170763917710211079e-04,-1.511144403853962280e-03
-2.080726581136688224e-04,1.508962569177275980e-04,1.111046354844805531e-03,-1.083403793088086016e-03
-2.406771057021351277e-04,7.756044921360258837e-04,1.441602531527247941e-03,-4.201536467508339839e-03
-1.507180720880990426e-04,-1.677847146081366402e-04,8.505903549723967724e-04,-7.046704741881398045e-05
