1.686307067612430668e-02,-4.156924982448459600e-03,5.069917315207921570e-03,-2.089943109128600263e-02,-5.245957887896431082e-02,3.173434911390011354e-02,3.792230904158187810e-02,-4.441664987780621215e-02,3.628505499444815985e-02,-2.354190231171845310e-02,8.238433793709795672e-02,6.784056983544883845e-02,2.297160813130126947e-02,-8.249295354436116112e-04,-2.084087325238102514e-02,5.421640825843893757e-02,2.299772971444277378e-02,-6.682220411605939436e-03,-6.335861614401061548e-02,3.036575005275411396e-02,4.016464212895106550e-02,-3.188129492796701325e-02,-1.488760205461627309e-03,1.308247972527718239e-01,-1.777612317512784063e-02,4.204977506307269741e-02,-2.748827923287715594e-02,-3.126114217498432435e-02,1.236505892843621779e-01,-2.245869482990421606e-02,-1.305762518141494188e-01,-1.459745338615083855e-02,-3.877954605210101602e-02,2.534341073289863785e-02,5.516236784541286853e-03,1.018171892349134522e-01,-3.326510731521136605e-02,8.544488169328028071e-02,-3.011539885129338803e-02,-5.349358397818290700e-02,-7.070415518926828624e-02,-3.208153389991218879e-02,3.950825964652433103e-02,5.373445965758380516e-02,2.502944552856472410e-02,5.519052085803435870e-02,3.559111133801407673e-02,8.987674280266316762e-02,1.302930646198981884e-02,-2.542397872736160483e-02,4.147044859171826470e-02,-9.639301291994999132e-02,1.006117317559465374e-01,-4.604931464528397994e-02,-2.736385969004040061e-02,-3.429241482807460217e-03,8.991897807088632122e-02,8.320731050179374158e-03,-5.771917264292121541e-02,-3.015603286855552539e-02,-8.976916083611648223e-02,-4.696639202119046175e-02,-4.388826530784058905e-02,9.484265840852154628e-02,-2.241853147086209780e-02,5.900001365480649074e-02,-3.289003809667036260e-02,2.445558173190558876e-02,-1.350922700831654333e-01,1.375668068572338462e-02,1.021213461538576263e-02,2.481049450147936736e-02,-7.670687805037509910e-02,3.009532237863613707e-02,-1.967902157782109793e-02,-1.755157788837840779e-02,7.094936823314173385e-03,4.896283249773381030e-02,-2.102090656218659828e-02,-7.186812165856082402e-02,1.364911223369799989e-02,8.932752981633479417e-02,7.704089356135143674e-02,-1.394052632661657853e-01,4.834539793588271683e-02,2.083642512820241960e-02,3.901044665835190495e-02,1.109292743108097057e-01,-7.371119942746158504e-02,-2.258515676225308563e-02,-2.555612040791271911e-03,1.097570956241270684e-01,-1.072154371417644581e-01,1.287537796594881781e-02,1.152191998041382504e-01,3.081216850408991653e-02,-3.677491982442776530e-02,-7.351127909303743768e-02,3.534434797193312938e-02,3.262093792766784101e-02
-1.436416434660406360e-01,-4.016022927080303145e-02,-1.126047917790456640e-02,1.297603783603700212e-01,2.617784492112275666e-02,-4.880263164125901720e-02,1.160917690391236046e-02,-2.302784837929701747e-03,-1.000709761188392222e-01,2.060470002483130725e-02,-8.662778944546295490e-02,-6.731196473132738944e-02,-1.056596823751195513e-01,9.246899394094379790e-03,-1.541884772710375162e-03,1.742582165665634841e-02,2.347002287665734058e-02,1.606181818017299867e-01,1.120555323870266046e-01,-5.865239161009607599e-02,-1.953270631575359517e-01,2.417403520211904022e-02,-7.331457206589772624e-02,6.877463236316026102e-03,3.479471317628340943e-02,-8.949034884012074809e-02,2.150543482523610550e-02,-9.819903880976549315e-02,-1.814036044514988899e-01,7.969043992375457464e-02,8.056469952144755531e-02,7.052499658154369466e-02,-3.431336425584351896e-02,-1.102156269435318123e-02,-6.848169704849750572e-02,3.096094153029485541e-02,-4.748809667953813457e-02,-2.903517099065675358e-02,5.563421228583326217e-02,1.981449415058982033e-02,8.530237135095769530e-02,3.679841763541592120e-02,-1.466632504372403223e-02,1.788962745769595020e-01,1.096840959144919879e-02,-1.203390712837102694e-01,-7.699316679881078318e-02,1.604776173681674578e-01,-5.848969980783050304e-02,9.697304144380211599e-02,5.327647230704550541e-02,1.908774468418306808e-02,-3.048600583795037233e-02,8.455769213475974877e-03,5.942523896207450862e-02,1.040835991793473553e-01,-1.078606319762684257e-01,-2.619851814359393238e-02,5.034911273658182473e-02,-2.651532746497096624e-02,-2.652615355788048856e-03,5.240802049899623630e-03,2.133967695448357044e-02,-7.347135451095222758e-02,-2.785726663809488107e-02,-7.725595738812009172e-02,3.663574729674280717e-02,6.856831373591544543e-02,9.418410881139410717e-02,3.730250229773449805e-02,-1.545916902458671360e-01,-4.105520305137595055e-02,3.873165107821247705e-02,3.957161077043813008e-02,3.243566500017053267e-02,-5.082192219421130530e-02,-1.234091973857620039e-01,-7.595509718151222112e-02,-4.749997739323742751e-02,-5.431581465347323778e-02,-3.297490287858437924e-02,7.190079467495515131e-02,8.315221233539542289e-02,1.195661991917369854e-01,-1.114814403994109637e-01,-1.961871417550263563e-02,-2.934313121144912356e-02,1.126825957191910782e-01,3.586342070429669737e-02,-7.035426064129852997e-02,6.199506914130509250e-02,7.208889202120941087e-02,2.622008517981172168e-02,-8.570752246687519948e-02,-1.168859605392745180e-02,-9.441818679146087023e-02,3.013848066431028261e-02,1.168715783105292172e-01,-1.477504450439131589e-01,-2.491327035713561400e-02
2.879779644992667142e-01,1.010843408443423685e-01,2.838119011857831095e-02,-8.969067206733555286e-02,-1.605870800621458094e-01,-1.078342652221181419e-01,6.768271728309079027e-02,4.596339644307941008e-02,6.443233276585064173e-02,-3.503565211281842173e-02,4.323856551042143392e-02,1.232304393435408180e-01,-2.252052962839539048e-03,1.242698584243985410e-01,6.193788706645944608e-02,-2.019385140759037689e-02,4.786420693945441646e-02,-9.411064436497967867e-02,-2.198955555729753542e-01,7.669474087554500885e-02,1.895764652889703195e-01,-1.593577086135457982e-02,5.263703514546014955e-02,-1.073684174341620334e-01,-8.609946954392003193e-02,-3.053866335415917482e-02,8.635185555565308424e-02,-1.367566065351377702e-02,1.238895554625538131e-01,-1.947704634039122973e-01,-1.875883053524199720e-02,5.966295044065328401e-02,-5.815537490077450633e-02,3.508618849950717600e-02,9.508335585437259138e-03,-1.080006464373230723e-01,-2.056916024452869890e-02,1.177258375407844171e-03,-1.140622517419271342e-01,3.276764208954492663e-02,6.254310819330628768e-02,-1.239034442670136626e-04,4.425963486599634317e-02,-1.039667453132834540e-01,-2.719834266328683206e-02,-2.773084170036505675e-02,8.219031491963615932e-02,-9.802015317091879176e-02,9.933367238679352562e-02,-3.365035340009702586e-02,-2.813184380935359469e-02,-1.188196310606960335e-02,-6.569038206144266201e-02,-8.060600008720431031e-02,-9.751438006865091601e-02,-8.159499563119566867e-02,6.088707626164621689e-02,-5.813421472021121361e-02,-1.251304183937560280e-02,-1.392199753227144413e-02,9.894352529355601722e-02,-8.317538136561465623e-02,7.404543898375701150e-02,-1.020205500583212799e-02,-2.127228962136923363e-02,-1.369292663146515210e-02,3.890577813401930457e-02,1.190228234225419318e-01,3.986876209846990093e-02,-9.523586443474699181e-02,9.237602540258145478e-02,-5.266077859356886604e-02,-7.760660184170117826e-02,2.282321931083134900e-02,1.251456611277315667e-02,-5.343705186421314479e-02,1.222094397764921792e-01,-1.715196034790173948e-02,-2.729974606298028739e-02,9.648578381473871257e-02,-4.682201772216847135e-02,-3.204359003240813547e-02,-7.479562529749950173e-02,1.372728831937437555e-01,-7.505540113980144201e-02,-4.608462224574676191e-02,1.914585913432680087e-02,1.592285725294118048e-02,1.013844201607468770e-01,-5.098073058604415432e-03,3.436881002581645972e-02,-6.190299924351549271e-02,1.200033239565613807e-01,-6.622188649292042040e-02,-6.261230761972624848e-02,-8.278558587831545690e-02,3.407151400805075170e-02,1.120372527208621100e-01,-6.321897987989655299e-03,-2.648092097497612915e-02
-4.098100921397103136e-01,-2.537975976345407947e-02,-5.967631422165092098e-03,5.422436272483460717e-02,1.577933052944819337e-01,4.256953624792801649e-02,-1.422091671896207055e-01,7.767258926162057611e-03,1.404645877403689902e-01,1.140759759137085216e-01,2.494435723420217188e-02,-2.362899920781631746e-02,-6.284353395471097004e-02,-9.039161273913537409e-02,-2.593630101915500932e-02,2.553006974422313696e-03,-6.697549315139227077e-02,1.867708903246350846e-02,9.966551922110924999e-02,-1.363722873479191258e-02,4.211923774746087479e-02,4.871462197414121176e-02,-7.537889560598652616e-02,1.251910392350488455e-01,1.062814605058778894e-01,1.205083356311863196e-01,-4.118903498218606796e-02,6.629843924511391595e-02,-7.268852952514270882e-02,9.246042488700698114e-02,1.315908214022244727e-01,-6.479829401551971679e-02,8.905694800686092538e-02,-4.967112181408037119e-02,7.354515716436982320e-02,7.400248932626146692e-02,3.035579075742217761e-02,-2.101170349917717839e-02,-3.916374278473185033e-02,-4.600631406893924275e-02,8.009289333061483940e-03,-1.934501297630644712e-02,4.420102813639949224e-02,-9.946400381510257793e-02,8.346585345148212209e-02,1.001703706290771045e-01,1.014857888141571657e-01,-1.284632049449148383e-01,-3.848303323238098234e-02,-3.136524103350164100e-02,-5.888938125323140566e-02,-8.465615272151158499e-03,-5.121364732773343864e-02,1.297290533336511315e-02,-6.492809216159323160e-02,4.320825208144242480e-02,9.718997707436760614e-02,2.100161044091252704e-01,-4.877251017505268571e-02,-1.804728550544542481e-02,-4.349138992943012150e-02,-1.826773981498214239e-02,1.929607298534442156e-02,3.696741163922297874e-02,1.448883438037464055e-02,9.684002707518811481e-03,-5.054265454410593328e-02,-7.609307588878735928e-02,-9.550853299445107372e-03,9.832246161978816512e-02,6.478587125721435580e-02,-9.526624420163840035e-02,-2.315304861152657490e-02,-2.493828337009755536e-02,4.578027935228531908e-03,-1.647761192852335854e-02,-1.826147149690933447e-02,7.040291529809059035e-02,1.249511416723150629e-02,2.699477823183933992e-02,-8.012556307227571006e-02,-1.601944090733091741e-01,-5.961598462777951968e-02,3.190137097212650263e-02,3.488311216389546054e-03,-1.059159342048025809e-02,1.138111685599739742e-01,-5.556032112744493240e-03,-2.348889668792139215e-02,4.152013105916799174e-03,4.474229370199425682e-02,-2.256513596105413910e-02,6.432030871939685424e-02,-4.293832880051398626e-02,5.050101821020897691e-02,6.784440967507365805e-02,8.549132735814743422e-03,3.675063373663464000e-02,1.629984393071018389e-01,2.510861785748717476e-03
3.794912099555038942e-01,-6.667741632378887395e-02,8.935619252579164729e-03,1.578074416650306760e-02,4.685444545869823368e-02,5.230109131302745212e-02,9.783086792957419731e-02,8.112545965979414686e-02,-3.354545525230662739e-01,-1.550208500901100184e-01,1.083402088057638935e-02,-1.275128993951517298e-01,-7.946433846331292516e-03,-3.188536326062262755e-03,-8.727684643967503764e-02,-3.613544050985007666e-02,-1.657478093283851900e-02,-7.322617795963558274e-02,6.616145390601727017e-02,2.757709376372622506e-02,-7.235293181702796839e-02,1.800033718892739623e-02,1.327454293231195293e-01,-1.166970778283812210e-01,3.746576945877638787e-02,-1.292101745609447461e-01,-7.989566818486282251e-03,9.511505484272397837e-02,-3.054791421596637913e-02,5.466209210122793816e-03,-4.223165476455877088e-02,-8.140608295376160208e-02,-4.841620572374499831e-03,-1.051159053559301837e-01,4.226176870789624673e-02,2.718001567994326323e-02,-1.527571201715914595e-02,9.299178269910261807e-02,1.151197840260105576e-01,-3.312359033189244545e-02,-8.417977889632419913e-03,5.829043542202776151e-02,4.355494953903338295e-02,1.234919663454445843e-01,7.778030521570317157e-02,1.839958948682191009e-03,5.847882551138506788e-03,-6.928644610685059935e-02,-8.677495627567621828e-02,1.053424795896761856e-01,8.850108343262511057e-02,8.220228688005573603e-02,1.059069825364771233e-01,1.385469835673317635e-02,7.102412351940742830e-02,-4.310751642460937394e-02,-1.673417666262227987e-02,-2.338381180209990473e-02,3.726399826543200233e-03,-2.207088268117445365e-02,-5.105091690437366103e-02,1.379600092017758961e-01,4.661252804685296625e-02,-6.747298015602029575e-02,5.343382485746167587e-02,6.981284768756396142e-03,-5.910095621956455020e-02,-1.957388835932896698e-01,-9.272946516581614951e-02,6.536745149142519917e-02,-6.234305092956081429e-02,2.764308948879601324e-02,4.860118769741396394e-02,-3.928585218461689427e-02,-9.622745551133700392e-02,2.762785259519759395e-02,-3.531002295284659670e-02,4.643933184413284732e-02,6.277494221482524117e-02,-6.098518139726440135e-02,6.635896637213948776e-03,-9.682631707664821064e-02,8.775704191529040514e-04,-9.704159002509454846e-03,1.345664580892703688e-01,-2.550538928333254129e-02,-3.784196244563609035e-03,-1.403288133040850316e-02,-6.933697266143808158e-02,-2.305188600192602244e-02,-7.099344650331493312e-02,-9.465530832825808094e-03,-4.050409236387259720e-02,-2.618819260248028691e-02,1.725162945028110850e-02,2.267900340952746369e-02,1.574072189129721577e-03,-7.383768289490946768e-02,7.755956168187265465e-02,3.372764880205736393e-02
-1.698839068774232464e-01,-2.634394293921217198e-02,-2.078962531261441260e-02,-3.147026910236484787e-02,-3.977485307234567002e-02,4.688833813546885304e-02,6.788120187047608223e-02,-1.309154177703205912e-01,3.355342073603821973e-01,1.229180236342300447e-01,-8.655823751049583625e-02,8.780742571705779653e-02,2.188208195250835320e-01,-4.384079625160911681e-03,1.410532620793351344e-01,-3.011922186165725754e-02,6.313793816731097519e-03,1.110405884224849316e-02,-5.463534481667246118e-02,2.180140249884321424e-02,-1.206952603889391296e-02,-8.684352861959721004e-02,-6.770035924908318625e-02,-3.467379840341131003e-02,-1.272477554496817542e-01,-1.233591364728577056e-02,-5.557740491468426969e-02,2.370940460716262216e-02,7.018524249842640617e-02,2.040305501645629793e-02,-5.412404997245730265e-02,5.210139812073367321e-02,1.117852768063991031e-01,-5.900320451703955360e-02,1.741230476919317094e-02,-1.123396739821206497e-01,-2.808814013350332400e-02,-9.089410541074538497e-02,9.560768888446985470e-02,1.216891969547916341e-01,-5.221228910420436589e-03,-1.025854570565456342e-01,-4.376606745686925648e-02,4.832722458710254909e-02,2.001490530124133693e-03,-3.963177818301440170e-02,-4.337578466025175661e-02,2.268979249491067524e-02,-1.122290186789298705e-02,5.972146047691892501e-02,-7.806386013895910692e-02,9.085462930074894583e-03,1.407789983298897082e-02,-1.466341967888526443e-01,1.020318470035055519e-01,3.429734439667324331e-02,-6.765023974044793997e-02,-1.152459479606163240e-01,-1.494664945194672245e-02,1.173858460052271818e-02,8.241110203933327272e-02,1.180649114890169188e-02,-1.135239599461753124e-01,-4.379828818007032443e-02,-2.696441974665407526e-02,6.444902731105714433e-02,-6.332063944856304583e-02,-2.405053920295817382e-02,3.440124034479234705e-02,-1.056284753526377101e-02,7.485045895176842268e-02,1.434493712654477116e-01,1.740575657256350495e-02,2.273387355971655949e-02,1.957991377523307999e-02,5.356393039137447715e-02,3.948595382075546778e-02,6.262037168519787866e-02,-5.907430357796755738e-04,9.224860733986487565e-03,7.797113709275821369e-02,3.325381873707819458e-02,1.522692228285398366e-03,-5.474826103486996054e-02,8.278890416465549407e-02,-3.917361590969711815e-02,-1.044149485930675747e-01,-5.727310879745237115e-02,-7.382653313419093588e-02,-3.533763421950011918e-03,-6.829961203092005384e-02,-4.181950040804946478e-03,-7.833181689400869896e-02,2.824671190761689210e-02,1.705099221649558627e-02,-5.236415382671967544e-02,-4.355433867118180258e-02,-1.016309476508512333e-01,-1.829316715584454467e-02,-6.966576884883990406e-02
3.393084833024330449e-02,1.599787308833210478e-02,4.735026001167948195e-02,-4.161143812376972423e-02,4.086100272819642720e-02,6.031671447380739827e-03,-7.458314399323305588e-02,7.507812469037766778e-02,-1.690044434783972704e-01,-9.523312177270397416e-02,9.679617662344973741e-03,-5.069504467869578174e-02,-9.591395587393222733e-02,-7.813070802452147523e-02,-1.084394324075729221e-01,1.019785678758969860e-01,-1.480756453835668437e-02,-3.322277932251187227e-02,4.167017000258840115e-02,-1.279285995991898128e-02,3.915412204714412842e-02,5.377518071088856211e-02,-2.992360910604283282e-03,9.406090400737407431e-02,1.207802572729409774e-01,5.240055617525025966e-02,-1.969018686585954567e-02,4.439354847026955736e-02,-8.122234655998532282e-03,1.450405834564350363e-02,-4.747043831045870410e-02,-1.281797503256787429e-02,-1.005154099831343378e-01,1.240377828034912866e-01,-7.658738911216543543e-02,1.055630506738379493e-01,1.070523336080543286e-01,-2.818359046005166832e-02,-1.177556336616000648e-01,-4.991296562017673299e-02,7.261731866329133867e-03,8.198206922601102009e-02,-5.450009132640621159e-03,-8.247329717102330759e-02,-4.342437473655030855e-02,6.535535977456106982e-02,-6.676058736983853624e-03,7.119612952559933872e-02,1.259535315349972762e-01,-1.255553605451424914e-01,-3.315127494204350711e-02,2.732706877345238844e-02,7.390634534105537667e-03,1.302701681730766836e-01,-4.979661200965857654e-02,6.572823268301932961e-03,7.395898514326215700e-02,5.076430354247019050e-02,2.924833391433802332e-02,-6.472261869078805435e-04,-5.192149617258830230e-02,-9.823704681238623615e-02,1.194174791374359723e-02,3.207917209857615720e-02,3.707617878053665050e-02,9.042176861145159728e-02,9.537778426279425181e-03,7.810355755068909556e-02,3.580474238160441525e-02,-6.925651068264454535e-03,5.323161730332935659e-02,-1.064624519237019201e-01,3.371408109078856408e-02,-6.999614872488880979e-02,-1.187637479717219557e-01,1.164225759502056368e-03,1.897571799871214382e-02,1.059129731306809180e-01,-6.802116699622617890e-02,4.665939819996585414e-02,-9.125449428431492427e-02,7.109180693946151597e-02,6.702251611882951987e-02,-3.444312635251901844e-02,-1.659222500564739300e-01,5.617079875173829756e-02,2.431345957171614225e-03,-5.472772921543912067e-02,5.270408416924939748e-02,1.304759155647655655e-01,8.013052592832090038e-02,-6.496652317969531243e-02,-2.974165974311665517e-02,8.448444052207465527e-02,-9.663611265638827330e-02,5.818346281224768407e-02,4.222438104511970491e-02,-4.836955393595923636e-02,-2.232931407888304187e-02,1.404703315294449084e-02
1.837034946093623472e-02,4.265886825951286515e-03,-1.486227998359456945e-02,2.248887601346042167e-03,9.979942824626846301e-03,8.991857641068091642e-03,-2.576008454747821808e-02,-1.729429622887099227e-02,5.587493702562770087e-02,1.300449519168565132e-02,-4.486193475861856989e-02,4.642726246870212958e-02,5.505399202726163344e-03,1.014818544438624709e-01,4.919725537627316764e-02,-6.800127166236767662e-02,-2.189019229140826139e-02,3.527930450093043346e-02,-1.126667324902578225e-02,5.923868675326158378e-03,-6.142032171442124433e-02,-3.965617853190059328e-02,3.284096657145299525e-02,-9.902407556872590277e-02,-7.456880550799860341e-02,-1.115962993519488411e-02,3.758465122625707661e-03,-1.061371082193863224e-01,-3.742026679134791145e-02,-1.503006614900010383e-02,-9.164194107925040939e-03,4.153006802568438849e-02,-1.211653657395971029e-02,-3.451089513781217116e-02,8.299817767853819722e-03,-7.770348448717215306e-02,-7.185368075478851257e-02,-2.117567214086409078e-02,8.015429565139227386e-02,2.661295954636545835e-02,-1.520520618272023887e-02,-2.633719875475844588e-02,4.639391954967159865e-02,3.969244200165003567e-02,1.733249305596423762e-02,-7.535547566151884480e-02,1.808887565357384514e-02,-6.785762073829088026e-02,-4.692608705887027498e-02,-1.234360766375972723e-01,3.484868719822695193e-02,2.347014342323931052e-02,-3.649367134727750372e-02,1.048523700885309329e-02,4.080358487306429832e-02,7.443859937953337114e-02,-2.931934870904940801e-02,-6.385500818460254115e-03,1.253102382784119367e-03,1.221737893399459443e-02,4.541144259188782673e-02,4.190555845426770232e-02,3.517794887264341641e-02,-8.373674836021121476e-03,5.712412795823341299e-03,-3.014818666873889802e-02,1.868855352457306912e-02,1.709840509243868920e-02,-9.751297303991332543e-02,8.037461191678742234e-02,-1.524193007153564483e-01,5.118287087617988396e-02,-4.889300046872364913e-02,-4.835659880479074163e-03,8.252616983994448541e-02,1.889466370630695641e-02,-3.263254342307824601e-03,4.058715965699705164e-03,5.014597633074235374e-03,3.638026454242446889e-02,-2.533639690090300559e-02,-9.984553572422148748e-02,-1.272695179075206406e-01,1.583621194804803872e-02,-8.332254057277896364e-02,-1.077122471271901860e-02,1.588794806906711904e-02,-1.544248881283525471e-02,-3.832734017922872355e-03,-8.386288688742990494e-02,1.637464516466001496e-02,4.449194235821925247e-02,3.174283349056314374e-02,6.624224895128603963e-02,3.152222390054455411e-03,5.697947670669548104e-02,-1.530281903082233302e-02,6.354177082661729981e-02,1.096531553943115161e-01,-1.252618103233199554e-02
1.710711361456309070e-03,-1.416282712490614729e-03,-1.632005123673603217e-02,1.336043718678996649e-02,8.221500215349503149e-02,-7.742595578613981067e-02,-3.900089273804077661e-02,1.658580256857463547e-02,-5.411377486638360712e-02,2.081679132021652806e-02,-6.806738747460067129e-02,-6.501736066914339668e-03,1.412751848603852056e-02,2.207779076146161590e-02,1.507219625470298391e-02,-4.936821909749988802e-02,-4.219459265990230246e-02,9.467855173571435717e-03,1.429689187347514823e-01,-6.047037847902285435e-02,-6.689269661744911763e-03,-5.196755652306642159e-02,-9.609699408513336372e-02,-1.259485454540039684e-01,-4.128298823659379280e-02,-6.940842875804731360e-02,7.755398900805106355e-02,-2.224974344250207903e-02,-7.979166234939835678e-02,4.936462769199462253e-02,-1.277868085120658498e-03,3.252999561616969765e-02,2.388956171759516051e-02,1.429921991559697340e-02,-1.045845737878389331e-01,-4.537481986344527041e-02,-1.610951028926936590e-02,-1.738432319139947835e-01,1.590548677434491451e-02,-2.319645060600564190e-02,9.871654591496863140e-02,3.461512459197338409e-02,-1.708118546257274550e-01,-8.129751977778937322e-02,-8.156320799727506676e-02,-1.947420688774487846e-02,7.496271693326819752e-02,-1.240099439557706962e-01,1.378524879254871063e-02,-1.049725868569936771e-01,-8.520747889408665510e-02,-5.120801870361908759e-02,2.186816703094325229e-02,4.917422475920749797e-02,1.128283540678236968e-01,-6.017630282522027849e-03,2.577156852139583093e-02,-9.840118823820926536e-03,3.518734120326866971e-02,-2.861604913817383800e-02,-4.147373612617700350e-02,-2.449185268132637178e-02,1.045879467869512414e-01,-6.847835101847137007e-02,1.937252931717622223e-02,-3.763095749682919544e-02,1.261509423502157334e-01,-9.126678869987599196e-02,8.773337953626320074e-02,5.047287966124457820e-02,1.756753264200037190e-01,3.462826485845661023e-02,-9.128433370379754330e-02,-9.179819410403630697e-02,-2.003025526834129044e-01,-2.908736013848100058e-02,-9.880883027569724308e-03,-7.256904684803903993e-02,6.751422760771232101e-02,-2.640139049566015209e-02,1.043408273639503669e-01,-1.054942196447867381e-01,-8.174440385654767327e-02,4.125162804507066794e-02,-3.508384370358202248e-03,3.848543202596967083e-02,-1.084809960383404520e-02,-1.297688880614352724e-01,1.158981408840556102e-02,1.724831055121473222e-01,-5.664698715477609753e-02,-1.531189054185461695e-01,7.813074165740011012e-02,-7.695430539846592755e-02,-1.570092457446128631e-01,-4.954388278286411817e-02,-5.719553478357373294e-02,-5.856114204127835926e-02,9.755982113429771674e-02,-8.584050631846879692e-03
8.197421250061027315e-03,-4.138820723153198433e-03,6.496214542974684814e-02,-1.039123946050227315e-01,-7.946772790636295880e-02,5.351624264819820898e-02,-6.058259225279272187e-02,-2.593487765120392613e-02,5.436960043003738474e-02,-4.894290850858955960e-02,-1.333995432433687789e-02,-4.117478450643268645e-02,-4.214099486853683380e-02,-1.488827333973318824e-02,-1.949013296146756211e-02,1.083558818055083417e-01,-2.267750689406654654e-02,-1.796588699767202868e-02,-4.895646150228921689e-02,-1.926826315592874289e-03,5.500881946822275964e-02,-4.346883475612928899e-02,-9.299556741777165181e-02,8.770969635634402739e-02,-5.077345043699110771e-02,4.325358738118304652e-02,-2.002950148632039531e-02,8.363747869081883390e-02,1.097013968990618454e-01,-5.749121195022039582e-02,3.892256163013524395e-02,-5.850038114703447201e-02,-1.463282132392011159e-01,1.097005334738554716e-01,-1.441029565169668278e-02,-1.706365583019994192e-01,8.198244411583655022e-02,8.068611926678267987e-02,-1.039723330584595498e-02,-6.031741719790315037e-02,-4.353287210089580583e-02,-8.162832496114258429e-02,-6.969348563800679963e-03,-2.323917200260083166e-02,1.591627067155349240e-01,-4.469701352038662340e-02,-6.530867832021228919e-03,1.210747561883090961e-01,-6.662179998289455285e-03,4.697091786529043050e-02,-1.415382162461138564e-02,2.028585601652046766e-01,-2.369186609476354455e-01,3.552072188090356353e-02,-8.517122348128343401e-02,-1.258094171428830177e-01,-1.031497382789455797e-01,-3.166874622069930367e-02,-8.383151921984371979e-02,-5.662102974313361348e-03,-9.849108044578013671e-03,-6.142548857480746582e-02,-8.095373691666657434e-02,-1.289772322418860639e-01,-2.899875847790625571e-02,-1.886077718019512073e-01,-1.388889373594562673e-02,-3.587283226850694617e-02,5.768135337125643303e-02,7.224109771208642172e-02,-7.571257768193716264e-02,3.963048532119980288e-03,5.955378588693481523e-02,-7.707157605651965282e-02,3.066403254357043945e-02,-5.606180258728926669e-02,-9.548344646135380198e-02,1.587000619866910933e-01,-6.238407612281826609e-02,1.386407949859643461e-02,3.498008466402735550e-02,-9.444721938963471231e-02,1.115539527815887916e-01,7.483298196647489298e-03,5.352077178575836980e-02,1.158306477048025446e-01,3.865244020416211401e-02,-8.925128612306673648e-02,-8.220361838913335661e-02,-9.770894338877472718e-02,-5.940598184985167868e-02,-7.870692137279196310e-02,-2.485934720563419756e-02,-2.822424988388162748e-02,1.165245623167844441e-01,1.492152208650258938e-02,8.163902007445372755e-02,7.393575430295204476e-02,7.729371310904170622e-02,2.967229328458872994e-03
