1.686307067612430668e-02,-4.156924982448459600e-03,5.069917315207921570e-03,-2.089943109128600263e-02,-5.245957887896431082e-02,3.173434911390011354e-02,3.792230904158182953e-02,-4.441664987780621215e-02,3.628505499444815985e-02,-2.354190231171845310e-02,8.238433793709801223e-02,6.784056983544883845e-02,2.297160813130126947e-02,-8.249295354436116112e-04,-2.084087325238102514e-02,5.421640825843893757e-02,2.299772971444285358e-02,-6.682220411605939436e-03,-6.335861614401061548e-02,3.036575005275409661e-02,4.016464212895107244e-02,-3.188129492796701325e-02,-1.488760205461632513e-03,1.308247972527718239e-01,-1.777612317512784063e-02,4.204977506307265578e-02,-2.748827923287715594e-02,-3.126114217498439374e-02,1.236505892843622195e-01,-2.245869482990421606e-02,-1.305762518141494188e-01,-1.459745338615082294e-02,-3.877954605210101602e-02,2.534341073289869684e-02,5.516236784541278179e-03,1.018171892349134522e-01,-3.326510731521123421e-02,8.544488169328028071e-02,-3.011539885129338803e-02,-5.349358397818291394e-02,-7.070415518926828624e-02,-3.208153389991218879e-02,3.950825964652442124e-02,5.373445965758388149e-02,2.502944552856472410e-02,5.519052085803438645e-02,3.559111133801416693e-02,8.987674280266316762e-02,1.302930646198989517e-02,-2.542397872736158401e-02
-1.436416434660406360e-01,-4.016022927080303145e-02,-1.126047917790456640e-02,1.297603783603700212e-01,2.617784492112275666e-02,-4.880263164125901720e-02,1.160917690391240903e-02,-2.302784837929701747e-03,-1.000709761188392222e-01,2.060470002483130725e-02,-8.662778944546294102e-02,-6.731196473132738944e-02,-1.056596823751195513e-01,9.246899394094379790e-03,-1.541884772710375162e-03,1.742582165665634841e-02,2.347002287665735792e-02,1.606181818017299867e-01,1.120555323870266046e-01,-5.865239161009602742e-02,-1.953270631575359240e-01,2.417403520211904022e-02,-7.331457206589772624e-02,6.877463236316026102e-03,3.479471317628340943e-02,-8.949034884012070645e-02,2.150543482523610550e-02,-9.819903880976535437e-02,-1.814036044514989454e-01,7.969043992375457464e-02,8.056469952144777735e-02,7.052499658154370854e-02,-3.431336425584351896e-02,-1.102156269435322286e-02,-6.848169704849739470e-02,3.096094153029485541e-02,-4.748809667953831498e-02,-2.903517099065656970e-02,5.563421228583326217e-02,1.981449415058987931e-02,8.530237135095763978e-02,3.679841763541592120e-02,-1.466632504372398019e-02,1.788962745769593909e-01,1.096840959144919879e-02,-1.203390712837102972e-01,-7.699316679881089420e-02,1.604776173681674578e-01,-5.848969980783035039e-02,9.697304144380189395e-02
2.879779644992667142e-01,1.010843408443423685e-01,2.838119011857831095e-02,-8.969067206733555286e-02,-1.605870800621458094e-01,-1.078342652221181419e-01,6.768271728309072088e-02,4.596339644307941008e-02,6.443233276585064173e-02,-3.503565211281842173e-02,4.323856551042143392e-02,1.232304393435408180e-01,-2.252052962839539048e-03,1.242698584243985410e-01,6.193788706645944608e-02,-2.019385140759037689e-02,4.786420693945447891e-02,-9.411064436497967867e-02,-2.198955555729753542e-01,7.669474087554495334e-02,1.895764652889703195e-01,-1.593577086135457982e-02,5.263703514546003853e-02,-1.073684174341620334e-01,-8.609946954392003193e-02,-3.053866335415923033e-02,8.635185555565308424e-02,-1.367566065351395396e-02,1.238895554625538409e-01,-1.947704634039122973e-01,-1.875883053524220884e-02,5.966295044065320768e-02,-5.815537490077450633e-02,3.508618849950730784e-02,9.508335585437170667e-03,-1.080006464373230723e-01,-2.056916024452860869e-02,1.177258375407545798e-03,-1.140622517419271342e-01,3.276764208954477398e-02,6.254310819330630156e-02,-1.239034442670136626e-04,4.425963486599621133e-02,-1.039667453132833708e-01,-2.719834266328683206e-02,-2.773084170036522328e-02,8.219031491963635361e-02,-9.802015317091879176e-02,9.933367238679358113e-02,-3.365035340009692177e-02
-4.098100921397103136e-01,-2.537975976345407947e-02,-5.967631422165092098e-03,5.422436272483460717e-02,1.577933052944819337e-01,4.256953624792801649e-02,-1.422091671896205667e-01,7.767258926162057611e-03,1.404645877403689902e-01,1.140759759137085216e-01,2.494435723420225515e-02,-2.362899920781631746e-02,-6.284353395471097004e-02,-9.039161273913537409e-02,-2.593630101915500932e-02,2.553006974422313696e-03,-6.697549315139240955e-02,1.867708903246350846e-02,9.966551922110924999e-02,-1.363722873479189870e-02,4.211923774746084703e-02,4.871462197414121176e-02,-7.537889560598634575e-02,1.251910392350488455e-01,1.062814605058778894e-01,1.205083356311863335e-01,-4.118903498218606796e-02,6.629843924511392983e-02,-7.268852952514270882e-02,9.246042488700698114e-02,1.315908214022246392e-01,-6.479829401551959189e-02,8.905694800686092538e-02,-4.967112181408039895e-02,7.354515716436997586e-02,7.400248932626146692e-02,3.035579075742199720e-02,-2.101170349917692165e-02,-3.916374278473185033e-02,-4.600631406893886111e-02,8.009289333061485675e-03,-1.934501297630644712e-02,4.420102813639945061e-02,-9.946400381510261957e-02,8.346585345148212209e-02,1.001703706290771878e-01,1.014857888141570547e-01,-1.284632049449148383e-01,-3.848303323238142643e-02,-3.136524103350148834e-02
3.794912099555038942e-01,-6.667741632378887395e-02,8.935619252579164729e-03,1.578074416650306760e-02,4.685444545869823368e-02,5.230109131302745212e-02,9.783086792957432221e-02,8.112545965979414686e-02,-3.354545525230662739e-01,-1.550208500901100184e-01,1.083402088057638241e-02,-1.275128993951517298e-01,-7.946433846331292516e-03,-3.188536326062262755e-03,-8.727684643967503764e-02,-3.613544050985007666e-02,-1.657478093283843573e-02,-7.322617795963558274e-02,6.616145390601727017e-02,2.757709376372630139e-02,-7.235293181702806553e-02,1.800033718892739623e-02,1.327454293231190852e-01,-1.166970778283812210e-01,3.746576945877638787e-02,-1.292101745609448293e-01,-7.989566818486282251e-03,9.511505484272396449e-02,-3.054791421596637566e-02,5.466209210122793816e-03,-4.223165476455874312e-02,-8.140608295376151882e-02,-4.841620572374499831e-03,-1.051159053559301837e-01,4.226176870789619122e-02,2.718001567994326323e-02,-1.527571201715881288e-02,9.299178269910245154e-02,1.151197840260105576e-01,-3.312359033189288260e-02,-8.417977889632475424e-03,5.829043542202776151e-02,4.355494953903371602e-02,1.234919663454447369e-01,7.778030521570317157e-02,1.839958948682274276e-03,5.847882551138605667e-03,-6.928644610685059935e-02,-8.677495627567596848e-02,1.053424795896760330e-01
-1.698839068774232464e-01,-2.634394293921217198e-02,-2.078962531261441260e-02,-3.147026910236484787e-02,-3.977485307234567002e-02,4.688833813546885304e-02,6.788120187047602672e-02,-1.309154177703205912e-01,3.355342073603821973e-01,1.229180236342300447e-01,-8.655823751049587789e-02,8.780742571705779653e-02,2.188208195250835320e-01,-4.384079625160911681e-03,1.410532620793351344e-01,-3.011922186165725754e-02,6.313793816731080172e-03,1.110405884224849316e-02,-5.463534481667246118e-02,2.180140249884317954e-02,-1.206952603889400663e-02,-8.684352861959721004e-02,-6.770035924908285319e-02,-3.467379840341131003e-02,-1.272477554496817542e-01,-1.233591364728568382e-02,-5.557740491468426969e-02,2.370940460716268461e-02,7.018524249842635065e-02,2.040305501645629793e-02,-5.412404997245731653e-02,5.210139812073372179e-02,1.117852768063991031e-01,-5.900320451703959523e-02,1.741230476919300441e-02,-1.123396739821206497e-01,-2.808814013350342809e-02,-9.089410541074546823e-02,9.560768888446985470e-02,1.216891969547917451e-01,-5.221228910420197197e-03,-1.025854570565456342e-01,-4.376606745686936750e-02,4.832722458710241031e-02,2.001490530124133693e-03,-3.963177818301462374e-02,-4.337578466025198559e-02,2.268979249491067524e-02,-1.122290186789320562e-02,5.972146047691907766e-02
3.393084833024330449e-02,1.599787308833210478e-02,4.735026001167948195e-02,-4.161143812376972423e-02,4.086100272819642720e-02,6.031671447380739827e-03,-7.458314399323306976e-02,7.507812469037766778e-02,-1.690044434783972704e-01,-9.523312177270397416e-02,9.679617662345024048e-03,-5.069504467869578174e-02,-9.591395587393222733e-02,-7.813070802452147523e-02,-1.084394324075729221e-01,1.019785678758969860e-01,-1.480756453835667744e-02,-3.322277932251187227e-02,4.167017000258840115e-02,-1.279285995991900210e-02,3.915412204714422556e-02,5.377518071088856211e-02,-2.992360910604442009e-03,9.406090400737407431e-02,1.207802572729409774e-01,5.240055617525028742e-02,-1.969018686585954567e-02,4.439354847026942552e-02,-8.122234655998494118e-03,1.450405834564350363e-02,-4.747043831045874573e-02,-1.281797503256790205e-02,-1.005154099831343378e-01,1.240377828034913005e-01,-7.658738911216522727e-02,1.055630506738379493e-01,1.070523336080544397e-01,-2.818359046005167179e-02,-1.177556336616000648e-01,-4.991296562017666361e-02,7.261731866328958659e-03,8.198206922601102009e-02,-5.450009132640593404e-03,-8.247329717102325208e-02,-4.342437473655030855e-02,6.535535977456118084e-02,-6.676058736983734795e-03,7.119612952559933872e-02,1.259535315349973594e-01,-1.255553605451423804e-01
1.837034946093623472e-02,4.265886825951286515e-03,-1.486227998359456945e-02,2.248887601346042167e-03,9.979942824626846301e-03,8.991857641068091642e-03,-2.576008454747823195e-02,-1.729429622887099227e-02,5.587493702562770087e-02,1.300449519168565132e-02,-4.486193475861859070e-02,4.642726246870212958e-02,5.505399202726163344e-03,1.014818544438624709e-01,4.919725537627316764e-02,-6.800127166236767662e-02,-2.189019229140832384e-02,3.527930450093043346e-02,-1.126667324902578225e-02,5.923868675326122817e-03,-6.142032171442127209e-02,-3.965617853190059328e-02,3.284096657145303688e-02,-9.902407556872590277e-02,-7.456880550799860341e-02,-1.115962993519491533e-02,3.758465122625707661e-03,-1.061371082193862253e-01,-3.742026679134787676e-02,-1.503006614900010383e-02,-9.164194107925034000e-03,4.153006802568436073e-02,-1.211653657395971029e-02,-3.451089513781215035e-02,8.299817767853812783e-03,-7.770348448717215306e-02,-7.185368075478862360e-02,-2.117567214086415323e-02,8.015429565139227386e-02,2.661295954636540631e-02,-1.520520618272011223e-02,-2.633719875475844588e-02,4.639391954967153620e-02,3.969244200164992464e-02,1.733249305596423762e-02,-7.535547566151887255e-02,1.808887565357384861e-02,-6.785762073829088026e-02,-4.692608705887039988e-02,-1.234360766375972862e-01
1.710711361456309070e-03,-1.416282712490614729e-03,-1.632005123673603217e-02,1.336043718678996649e-02,8.221500215349503149e-02,-7.742595578613981067e-02,-3.900089273804072804e-02,1.658580256857463547e-02,-5.411377486638360712e-02,2.081679132021652806e-02,-6.806738747460074068e-02,-6.501736066914339668e-03,1.412751848603852056e-02,2.207779076146161590e-02,1.507219625470298391e-02,-4.936821909749988802e-02,-4.219459265990244123e-02,9.467855173571435717e-03,1.429689187347514823e-01,-6.047037847902284741e-02,-6.689269661744818955e-03,-5.196755652306642159e-02,-9.609699408513328045e-02,-1.259485454540039684e-01,-4.128298823659379280e-02,-6.940842875804723033e-02,7.755398900805106355e-02,-2.224974344250203045e-02,-7.979166234939841229e-02,4.936462769199462253e-02,-1.277868085120700131e-03,3.252999561616974622e-02,2.388956171759516051e-02,1.429921991559705841e-02,-1.045845737878387249e-01,-4.537481986344527041e-02,-1.610951028926950468e-02,-1.738432319139947002e-01,1.590548677434491451e-02,-2.319645060600563496e-02,9.871654591496865916e-02,3.461512459197338409e-02,-1.708118546257274550e-01,-8.129751977778947036e-02,-8.156320799727506676e-02,-1.947420688774486458e-02,7.496271693326819752e-02,-1.240099439557706962e-01,1.378524879254862390e-02,-1.049725868569935938e-01
8.197421250061027315e-03,-4.138820723153198433e-03,6.496214542974684814e-02,-1.039123946050227315e-01,-7.946772790636295880e-02,5.351624264819820898e-02,-6.058259225279274268e-02,-2.593487765120392613e-02,5.436960043003738474e-02,-4.894290850858955960e-02,-1.333995432433677727e-02,-4.117478450643268645e-02,-4.214099486853683380e-02,-1.488827333973318824e-02,-1.949013296146756211e-02,1.083558818055083417e-01,-2.267750689406644246e-02,-1.796588699767202868e-02,-4.895646150228921689e-02,-1.926826315592938474e-03,5.500881946822281515e-02,-4.346883475612928899e-02,-9.299556741777161017e-02,8.770969635634402739e-02,-5.077345043699110771e-02,4.325358738118295632e-02,-2.002950148632039531e-02,8.363747869081884778e-02,1.097013968990618732e-01,-5.749121195022039582e-02,3.892256163013525089e-02,-5.850038114703441650e-02,-1.463282132392011159e-01,1.097005334738556659e-01,-1.441029565169661339e-02,-1.706365583019994192e-01,8.198244411583661961e-02,8.068611926678249946e-02,-1.039723330584595498e-02,-6.031741719790308792e-02,-4.353287210089587522e-02,-8.162832496114258429e-02,-6.969348563800700780e-03,-2.323917200260086288e-02,1.591627067155349240e-01,-4.469701352038654707e-02,-6.530867832021294839e-03,1.210747561883090961e-01,-6.662179998289458754e-03,4.697091786529045826e-02
