6.366780026409035731e-02,9.506731571117130186e-02,6.006624247857880738e-02,8.021373800239467444e-02,6.368059681739202116e-02,7.632616021460139621e-02,6.005187298226016823e-02,6.501517953245394832e-02,5.666243643423363174e-02,1.041355764246524040e-01
-5.532022962755141909e-02,-8.843531688408515223e-02,-6.814729551184475764e-02,-7.700756032599929968e-02,-6.043438690070913888e-02,-8.128699099675160133e-02,-6.994182098723258911e-02,-7.319578669543595761e-02,-4.231219806363997749e-02,-6.778866374543923712e-02
8.956307052960230108e-02,6.920882761126367910e-02,8.631589278333998139e-02,8.365803676541067047e-02,9.593122016847466238e-02,8.706340052567368426e-02,8.955424112115384361e-02,9.104465451181628644e-02,9.136437084986859247e-02,6.386652704400563874e-02
4.583088960965761571e-02,4.487762645810346174e-02,4.100502656974547994e-02,4.618158763470149586e-02,4.340964039466871371e-02,4.332393443313111575e-02,4.927191627617137637e-02,4.736961477597889658e-02,4.055864548164152955e-02,1.224483316506905922e-02
3.578618194621702164e-02,2.389238597704457234e-02,7.287678409757358811e-03,2.803258452835494241e-02,3.214862802212353765e-02,1.911997283063771036e-02,2.746219957990736482e-02,3.409427629711270225e-02,3.145583881502034274e-02,1.353810801362609340e-02
2.990946233136435040e-04,-1.382265027490751919e-02,-6.692295974476278331e-03,-1.346848416204325660e-04,3.748524078387265035e-04,4.825061911158320949e-04,3.701497236375354827e-04,-2.742582098661353746e-03,-2.423563710728235485e-03,-7.465025153096153943e-03
-3.206287471748600626e-03,-3.077767732891239366e-02,-6.676907772507664762e-03,-7.743394468719338314e-03,2.949458615122902555e-03,-5.961920855113840741e-03,-5.380205276248075513e-03,-1.034961481516159625e-02,2.847437565927877015e-03,-6.070289079304033372e-03
1.855737359118678209e-02,-2.410860946128287607e-02,1.224248893917126435e-02,6.985998602979937022e-03,1.737127082030651137e-02,1.756912146141179076e-02,1.448652904119035467e-02,7.324179793033513963e-03,2.626766519788362175e-02,1.835243028171965052e-02
-2.212729209517498297e-01,-2.189888553899542456e-01,-1.800332285756756356e-01,-2.072767489051208778e-01,-2.191272723641439490e-01,-1.767502037345444199e-01,-2.084339417489715074e-01,-1.974821747272466621e-01,-1.733572348562432974e-01,-1.687215947238155378e-01
-1.554451457723163288e-02,4.792588501604244655e-04,-2.988287828796565293e-03,-1.209626358218995890e-02,-2.244880781242938883e-02,-1.821450733989166126e-02,-1.996733365532785132e-02,-2.418845829828528138e-02,-1.435555057246487576e-02,-4.951463293837110591e-03
7.125799071290614406e-03,9.600074009212474641e-03,1.853632655871417442e-02,1.755263155198295583e-03,1.408636737253706264e-02,2.343896237746703227e-03,1.252527084837868308e-02,1.314800960756246952e-02,2.219053548960411154e-02,3.345247998795333744e-04
-3.975347128037584610e-02,-5.681400983674168848e-02,-2.867391097836802238e-02,-5.069728634552272961e-02,-3.119359270536906092e-02,-4.412969193976198912e-02,-3.622657988526434281e-02,-3.830644348177283942e-02,-3.209119823811296124e-02,-4.809414831839847748e-02
8.592259000964722060e-02,8.644642834658886055e-02,9.226880911476886826e-02,7.662288869666843139e-02,9.196601068664381207e-02,8.570979568925843339e-02,9.248600572274229270e-02,8.366469521880053051e-02,9.363571154736402558e-02,7.053983120140375207e-02
8.737238687431195250e-02,8.875149251326513999e-02,8.300721741890977612e-02,8.216242144778514167e-02,8.986885757562723676e-02,8.783827572901331537e-02,9.420998346323390671e-02,8.546081144889497438e-02,8.620623206712749176e-02,6.321541378564167479e-02
1.493997157875509574e-02,-2.131191896399459162e-03,2.087295967388957951e-02,9.918686808590593262e-03,1.880947186162826301e-02,8.321756804997193502e-03,1.580961237897082761e-02,1.468234533401072128e-02,1.218147247554696166e-02,-3.252750105069840414e-03
3.305616106584639835e-02,1.300105237435181076e-02,3.346622969753444699e-02,2.856951986865052112e-02,3.625084181237553382e-02,2.759250937199584156e-02,2.927364274480323547e-02,2.672065968962676619e-02,2.534360911163080488e-02,1.921525391544119665e-02
-4.135741058121189528e-02,-8.911232357461831843e-02,-4.267875773330168099e-02,-5.214291787991315319e-02,-5.279442038032428064e-02,-6.227365000401594020e-02,-5.533907441868962662e-02,-6.360196321337263647e-02,-4.652722126200725672e-02,-5.228072236839287346e-02
-7.026019722197886230e-02,-9.229185931185529546e-02,-5.173067808876624651e-02,-6.470895103865216547e-02,-7.350282175659439421e-02,-7.477545446895070280e-02,-7.055907820264070707e-02,-8.471634278441700361e-02,-7.263857040450184821e-02,-5.058994487198481549e-02
7.242690688975267355e-02,9.623911689035491435e-02,5.967712379127559919e-02,8.234758144531784119e-02,5.941280057487846600e-02,7.570077209501679949e-02,6.074428995859809666e-02,6.725897064066810316e-02,7.518760857269868314e-02,1.050603753371989191e-01
-1.195306152145486460e-04,-2.840070301000732073e-02,-2.472740721588114962e-02,-2.362280320560729285e-02,-3.792285347557550201e-02,-2.288017047551423391e-02,-1.460975970591263731e-02,-2.215579770924628114e-02,4.068463788025463920e-03,-1.983162752326071351e-02
6.889164933280914060e-02,7.175773191152434727e-02,6.891911278630200033e-02,5.631024995171354797e-02,6.108538747907160671e-02,7.060241544506581923e-02,7.024363125994639856e-02,6.907795843191083529e-02,7.510903820653963558e-02,6.047507238372362703e-02
-1.673581225216078106e-02,-2.294481065003277365e-02,-2.448199007204052147e-02,-2.858426349810905265e-02,-2.196321874192805335e-02,-2.416615712758385381e-02,-2.512277506057705723e-02,-1.850368596170912094e-02,-1.974192087645323945e-02,-4.526998300740753267e-02
3.519185866446844502e-02,3.820562329978127725e-02,1.743825615403971074e-02,2.669842319449339252e-02,4.001681304540144479e-02,3.291469368516464211e-02,3.706257390110473393e-02,3.094772622041558341e-02,4.475206141503995649e-02,2.321168850738863920e-02
8.504189733680458940e-03,-8.521209746814778496e-03,5.676108283685463163e-03,9.670515291311548856e-03,4.823612965016300935e-03,8.389572283118193474e-03,1.334334303241126174e-02,1.121372114583886470e-02,2.700793757157551878e-03,-7.231691305928972420e-03
-3.485588989937909304e-02,-6.864349055195059779e-02,-3.769074537450835954e-02,-3.824728034327223858e-02,-2.775473987323559544e-02,-3.495359197952303820e-02,-3.504295395002365171e-02,-3.320723254546105452e-02,-2.733536612530800339e-02,-3.413057783101046405e-02
-7.125430924946646316e-02,-9.164521686613119611e-02,-7.031451247086913103e-02,-7.184449724661595704e-02,-6.062345110839176265e-02,-6.566061163479357254e-02,-6.766258640720738959e-02,-7.294963185545137729e-02,-6.240707313933208794e-02,-6.459281995185829628e-02
-9.777173584093865055e-02,-8.404612959383706006e-02,-6.528928308938390657e-02,-8.273290831447180360e-02,-9.369580508707009425e-02,-7.213567145640163714e-02,-9.364413789096286134e-02,-8.319434708224796027e-02,-1.020466974399274751e-01,-4.550080688844704985e-02
4.568919907881532905e-02,4.334399513555735328e-02,3.451178908426717762e-02,4.937161440668433321e-02,3.946291600132403876e-02,4.916048983351004042e-02,3.784400095456491586e-02,3.277846256729827212e-02,5.858090980455052388e-02,3.433427459564961093e-02
2.090752550061446002e-01,2.156069358881649300e-01,2.047281741575853742e-01,2.092562465517503467e-01,2.073621505130693043e-01,1.921652630026511321e-01,2.091555541892056724e-01,2.013947664705786345e-01,2.010537041662471824e-01,1.738708308234823974e-01
1.035323898574233570e-01,8.796076825098730900e-02,9.163066864906876940e-02,8.898132007173242819e-02,9.645961493215077232e-02,6.665476291937089126e-02,1.013874445198716945e-01,9.764254725366261489e-02,7.941820231211554892e-02,8.594478062841504062e-02
1.142398282920231711e-01,1.163060366051622829e-01,1.159656274393500303e-01,9.559050804955150638e-02,1.108300978342460219e-01,8.578225159184674209e-02,1.088476833932794235e-01,1.205466139353293664e-01,9.396322493951500543e-02,1.021144163804989374e-01
2.856654009872838795e-02,4.268691102319838171e-02,2.597469493416565411e-02,2.451978260174744739e-02,4.595267913948963834e-02,2.953387087441022851e-02,3.666095554313575366e-02,4.487002444296259163e-02,5.708243764604464809e-03,3.696307548250177266e-02
8.687645617502655349e-02,8.678618165222873326e-02,9.801304512446774864e-02,8.442431054690532899e-02,1.120542534105010701e-01,8.363305807436878514e-02,9.774232436037336158e-02,1.062488878462680558e-01,7.724249388752660317e-02,8.868540550277034806e-02
5.499419030827512600e-02,4.162408323836762347e-02,4.790556233116050056e-02,5.634523790946613375e-02,4.790575300557471661e-02,4.532472470410435494e-02,5.078553965651777524e-02,5.406512402451817134e-02,5.490210708334945788e-02,5.114829908317250484e-02
-3.347657497767554668e-02,-5.546463125426150109e-02,-3.148501102199065954e-02,-3.089161486092229653e-02,-4.278043379484734038e-02,-3.346620789484579250e-02,-4.696171385826711231e-02,-4.097216293184934022e-02,-2.278399492713863508e-02,-4.405722270347915692e-02
5.937105759789951254e-02,6.495673972588389411e-02,6.705381605434485026e-02,6.938229351019953306e-02,4.438738282647364253e-02,7.132766029179005152e-02,6.072143871421087358e-02,5.825288297632835732e-02,7.835669408615247855e-02,4.666584532249157258e-02
-3.455591224563975966e-02,-1.318680771258500667e-02,-1.617118052003716291e-02,-2.697274231811812306e-02,-4.099240698315099324e-02,-1.683851540496579535e-02,-2.823178815287036292e-02,-2.863408177606788924e-02,-3.459409890782737945e-02,-2.048535936920037326e-02
-1.802311953504490138e-02,-6.813785993179357486e-03,-3.719242489774662874e-03,-2.107165826130823205e-02,-6.445923343822546059e-03,-1.258776444921124588e-02,-1.137515532934749857e-02,-1.255999707922678815e-02,8.929041267323731268e-03,-1.375348765615172844e-02
-5.077286139632958273e-02,-6.388046076284863151e-02,-3.817199384783593469e-02,-6.068077368590243936e-02,-3.983896608644100362e-02,-4.982119825591575096e-02,-4.766930564050952945e-02,-4.956663474137967124e-02,-3.974107831520038575e-02,-5.274069747183358220e-02
5.654514394691514262e-02,5.251986352522515500e-02,6.378575031207653345e-02,4.612735109734412975e-02,6.067675478995859795e-02,5.852578869533114903e-02,6.101974828124100136e-02,5.247851294857053955e-02,6.516132717284991993e-02,4.762209328762417870e-02
3.693377635809741433e-02,2.766614620318330608e-02,3.160817495156018064e-02,2.894796356790008129e-02,3.449941266707495791e-02,3.635507175349020348e-02,3.848725346957171389e-02,2.943411265973314150e-02,3.868607739071316942e-02,1.712760083080083762e-02
2.316511551521269197e-02,3.084642007717984524e-03,2.543154484923956793e-02,1.532454866159027596e-02,2.841509104481854120e-02,1.816228303644645825e-02,2.154136924075392839e-02,2.132482351348322092e-02,2.071728486637822164e-02,8.757884715263612729e-03
1.644224902477209316e-02,-6.330093756030316654e-03,1.504265239397839515e-02,9.809211963855035687e-03,1.737323204894020146e-02,1.191726937725090529e-02,8.977373616602613016e-03,7.859549104109006534e-03,6.826838815613828215e-03,6.338758762122295720e-03
-7.231608115220128363e-02,-1.249178918394284188e-01,-7.550936668495383808e-02,-8.493363005606235916e-02,-9.367902629434976536e-02,-9.177510686748507895e-02,-9.229532684213032079e-02,-1.003837962532572181e-01,-7.947550957424937002e-02,-8.244170407795037292e-02
-5.037005206457757789e-02,-7.144326505760265067e-02,-3.266421512291298179e-02,-3.998420372980079213e-02,-7.080661909955554556e-02,-4.801976590586106569e-02,-5.142045494287081353e-02,-6.370490588567923051e-02,-7.071612741755725629e-02,-3.269936406819547864e-02
-3.184968873733159955e-02,-5.119203374907094206e-02,-7.089503122506141120e-03,-2.995541919093783201e-02,-3.737745820748250569e-02,-1.554151592635369394e-02,-3.100255950988015097e-02,-3.402945005041052573e-02,-9.613726466399963311e-03,-4.440038434652199273e-02
-7.270890303734087179e-02,-1.002614290205676439e-01,-6.313668528338711727e-02,-7.741081630174781458e-02,-6.849251032779685167e-02,-7.486120947445262797e-02,-8.185854952337372203e-02,-8.146179150728763418e-02,-6.475877009839850484e-02,-7.746844025656517141e-02
8.593915687149479565e-02,8.653818137876789773e-02,9.473821941383067657e-02,8.370590501781936810e-02,9.404929423380059550e-02,8.635363457574649071e-02,8.734689788425348267e-02,8.708953880120565150e-02,7.999227926819459100e-02,5.942436153927341258e-02
1.212313595436607938e-02,6.256728415003368071e-03,1.934902930868902943e-02,9.100385001593436218e-03,2.492009205286462026e-02,7.329971854875216852e-03,1.068333839746204300e-02,1.037239787026527499e-02,1.398104289062190170e-02,-2.418850132155161980e-03
6.969220620296268098e-02,8.862810198079540402e-02,8.074713096599739348e-02,7.602567132064808053e-02,9.943854909550589594e-02,8.024954967969075148e-02,8.454743569679964987e-02,8.122053286423980278e-02,8.437682488521203172e-02,7.185127119441686583e-02
7.042052948725602279e-02,7.686935525640842259e-02,7.332965109405581439e-02,7.237469118937761570e-02,7.288933719111723164e-02,6.755203787361502288e-02,7.241183362900127651e-02,6.799185260048201673e-02,6.943704468236033822e-02,5.876388459506193263e-02
5.691128512679222151e-03,8.245456264351636033e-03,1.690190999573870645e-02,4.755733079418456022e-04,1.322023969482472028e-02,7.327291875984520697e-03,5.924078523887404968e-03,-3.010184783228259109e-03,4.711652815389988369e-03,7.226992696763856472e-04
-2.753525310208781995e-03,-2.055023942927802771e-02,2.478472451428653800e-03,-1.210588327035036493e-02,-1.504344456010478503e-02,-7.289251111332689659e-03,-1.954436099722314801e-02,-1.902900879030608450e-02,-5.929854291021885437e-04,-1.296112563584411737e-02
4.248776744783698545e-02,3.157879370742523728e-02,5.391745752115743862e-02,4.487266084425936552e-02,1.238719037651153654e-02,4.643329265334722455e-02,4.090314950576795505e-02,3.149975509401362062e-02,5.114934135211819666e-02,3.559053583511592733e-02
2.292352279382997571e-02,2.773345573967583855e-02,1.145299860268036984e-02,2.608430633263561504e-02,1.192281875013495585e-02,3.206671854593884374e-02,1.604225683763096932e-02,9.778245231663984516e-03,4.704752954013557975e-02,2.009140872384390653e-02
1.274021135851188813e-01,1.005552628442946267e-01,1.207207612272914454e-01,1.200300971472021971e-01,1.109878424658429785e-01,1.090889388732216442e-01,1.157771645370474917e-01,1.161227108429678245e-01,1.261362843874686834e-01,1.023269935366951516e-01
